Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7897      0.50        1.25    0.060069     0.019     0.063    79.738    23.367     0b111    20190529T101950616032
  120      -4.6350      0.00        0.00    0.057937     0.000     0.000    80.000    23.335     0b111    20190529T101951575650
  110      -4.2475      0.00        0.00    0.052750     0.000     0.000    80.521    23.367     0b111    20190529T101952533981
  100      -3.8612      0.00        0.00    0.047500     0.000     0.000    81.289    23.335     0b111    20190529T101953497710
   90      -3.4750      0.00        0.00    0.042287     0.031     0.063    82.176    23.367     0b111    20190529T101954468728
   80      -3.0888      0.00        0.00    0.037062     0.000     0.000    83.339    23.367     0b111    20190529T101955437104
   70      -2.7025      0.00        0.00    0.031875     0.000     0.000    84.784    23.367     0b111    20190529T101956402796
   60      -2.3137      0.00        0.00    0.026625     0.000     0.000    86.901    23.367     0b111    20190529T101957363275
   50      -1.9281      0.62        1.25    0.021413     0.031     0.063    90.047    23.367     0b111    20190529T101958320516
   40      -1.5425      0.00        0.00    0.016206     0.029     0.063    95.179    23.367     0b111    20190529T101959280366
   30      -1.1570      0.61        1.25    0.011000     0.000     0.000   105.182    23.367     0b111    20190529T102000242733
   20      -0.7710      0.50        1.25    0.005875     0.000     0.000   131.234    23.367     0b111    20190529T102001203058
   10      -0.3854      0.57        1.25    0.000687     0.000     0.000   560.545    23.367     0b111    20190529T102002160347
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.367     0b111    20190529T102003127305
