Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7925      0.00        0.00    0.055938     0.000     0.000    85.676    24.889       0b0    20190614T105123853270
  120      -4.5840      0.50        1.25    0.053750     0.000     0.000    85.284    24.889       0b0    20190614T105124813301
  110      -4.2013      0.00        0.00    0.049688     0.000     0.000    84.553    24.921       0b0    20190614T105125772699
  100      -3.8200      0.00        0.00    0.045669     0.029     0.063    83.646    24.889       0b0    20190614T105126736066
   90      -3.4387      0.00        0.00    0.041625     0.000     0.000    82.613    24.921       0b0    20190614T105127694544
   80      -3.0562      0.00        0.00    0.037625     0.000     0.000    81.229    24.889       0b0    20190614T105128653044
   70      -2.6737      0.00        0.00    0.033581     0.029     0.063    79.620    24.889       0b0    20190614T105129612779
   60      -2.2896      0.57        1.25    0.029562     0.000     0.000    77.450    24.889       0b0    20190614T105130571504
   50      -1.9070      0.61        1.25    0.025500     0.000     0.000    74.784    24.857       0b0    20190614T105131530738
   40      -1.5249      0.38        1.25    0.021500     0.000     0.000    70.924    24.889       0b0    20190614T105132489201
   30      -1.1425      0.00        0.00    0.017456     0.029     0.063    65.449    24.889       0b0    20190614T105133447785
   20      -0.7600      0.00        0.00    0.013500     0.000     0.000    56.296    24.889       0b0    20190614T105134408402
   10      -0.3775      0.00        0.00    0.009437     0.000     0.000    40.000    24.889       0b0    20190614T105135367275
    0      -0.0000      0.00        0.00    0.005437     0.000     0.000    -0.000    24.889       0b0    20190614T105136327034
