Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7863      0.00        0.00    0.060462     0.031     0.063    79.161    24.128       0b0    20190415T114506929623
  120      -4.5925      0.00        0.00    0.058381     0.019     0.063    78.664    24.128       0b0    20190415T114507888597
  110      -4.2081      0.62        1.25    0.054312     0.000     0.000    77.480    24.128       0b0    20190415T114508846222
  100      -3.8250      0.00        0.00    0.050256     0.019     0.063    76.110    24.160       0b0    20190415T114509802853
   90      -3.4425      0.00        0.00    0.046231     0.029     0.062    74.463    24.128       0b0    20190415T114510760326
   80      -3.0587      0.00        0.00    0.042187     0.000     0.000    72.504    24.128       0b0    20190415T114511718784
   70      -2.6750      0.00        0.00    0.038125     0.000     0.000    70.164    24.160       0b0    20190415T114512676806
   60      -2.2900      0.00        0.00    0.034063     0.000     0.000    67.229    24.160       0b0    20190415T114513632630
   50      -1.9062      0.00        0.00    0.030000     0.000     0.000    63.542    24.128       0b0    20190415T114514587724
   40      -1.5237      0.00        0.00    0.026000     0.000     0.000    58.606    24.128       0b0    20190415T114515546022
   30      -1.1410      0.50        1.25    0.021938     0.000     0.000    52.011    24.128       0b0    20190415T114516503602
   20      -0.7575      0.00        0.00    0.017937     0.000     0.000    42.230    24.128       0b0    20190415T114517457705
   10      -0.3750      0.00        0.00    0.013931     0.019     0.062    26.918    24.128       0b0    20190415T114518412349
    0      -0.0000      0.00        0.00    0.009875     0.000     0.000    -0.000    24.096       0b0    20190415T114519367659
