Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7613      0.00        0.00    0.083562     0.000     0.000    56.978    25.999    0b1001    20191210T170239004932
  120      -4.4637      0.00        0.00    0.078438     0.000     0.000    56.908    25.967    0b1001    20191210T170239963399
  110      -4.0913      0.00        0.00    0.072125     0.000     0.000    56.724    25.999    0b1001    20191210T170240921387
  100      -3.7200      0.00        0.00    0.065813     0.000     0.000    56.524    25.935    0b1001    20191210T170241882621
   90      -3.3487      0.00        0.00    0.059562     0.000     0.000    56.222    25.967    0b1001    20191210T170242840228
   80      -2.9762      0.00        0.00    0.053263     0.025     0.063    55.879    25.967    0b1001    20191210T170243798665
   70      -2.6038      0.00        0.00    0.047000     0.000     0.000    55.399    25.935    0b1001    20191210T170244758939
   60      -2.2288      0.00        0.00    0.040719     0.031     0.063    54.735    25.904    0b1001    20191210T170245729199
   50      -1.8571      0.57        1.25    0.034444     0.019     0.063    53.918    25.904    0b1001    20191210T170246688521
   40      -1.4849      0.37        1.25    0.028250     0.000     0.000    52.562    25.904    0b1001    20191210T170247650170
   30      -1.1125      0.00        0.00    0.022000     0.000     0.000    50.568    25.904    0b1001    20191210T170248609956
   20      -0.7400      0.00        0.00    0.015838     0.031     0.063    46.725    25.872    0b1001    20191210T170249575493
   10      -0.3675      0.00        0.00    0.009625     0.000     0.000    38.182    25.872    0b1001    20191210T170250534190
    0      -0.0000      0.00        0.00    0.003438     0.000     0.000    -0.000    25.840    0b1001    20191210T170251496674
