Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.079219     0.031     0.063    60.245    26.379    0b1111    20190613T152915957592
  120      -4.7600      0.00        0.00    0.079050     0.025     0.063    60.215    26.411    0b1111    20190613T152916917975
  110      -4.4275      0.00        0.00    0.074063     0.000     0.000    59.781    26.411    0b1111    20190613T152917877916
  100      -4.0250      0.00        0.00    0.068094     0.031     0.063    59.110    26.411    0b1111    20190613T152918837533
   90      -3.6225      0.00        0.00    0.062125     0.000     0.000    58.310    26.443    0b1111    20190613T152919797182
   80      -3.2213      0.00        0.00    0.056150     0.031     0.063    57.369    26.411    0b1111    20190613T152920757486
   70      -2.8188      0.00        0.00    0.050187     0.000     0.000    56.164    26.443    0b1111    20190613T152921716862
   60      -2.4137      0.00        0.00    0.044187     0.000     0.000    54.625    26.443    0b1111    20190613T152922674477
   50      -2.0112      0.00        0.00    0.038187     0.000     0.000    52.668    26.443    0b1111    20190613T152923636807
   40      -1.6088      0.00        0.00    0.032238     0.025     0.063    49.903    26.443    0b1111    20190613T152924596666
   30      -1.2063      0.00        0.00    0.026250     0.000     0.000    45.952    26.443    0b1111    20190613T152925552549
   20      -0.8037      0.00        0.00    0.020313     0.000     0.000    39.569    26.443    0b1111    20190613T152926513540
   10      -0.4012      0.00        0.00    0.014325     0.025     0.063    28.010    26.443    0b1111    20190613T152927475406
    0      -0.0000      0.00        0.00    0.008375     0.000     0.000    -0.000    26.443    0b1111    20190613T152928435511
