Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7879      0.57        1.25    0.045888     0.025     0.063   104.339    25.174       0b0    20181030T164011996132
  120      -4.5350      0.00        0.00    0.043187     0.000     0.000   105.007    25.143       0b0    20181030T164012954270
  110      -4.1562      0.00        0.00    0.039175     0.025     0.063   106.094    25.143       0b0    20181030T164013910349
  100      -3.7780      0.61        1.25    0.035125     0.000     0.000   107.559    25.174       0b0    20181030T164014866571
   90      -3.4006      0.63        1.25    0.031125     0.000     0.000   109.257    25.143       0b0    20181030T164015823681
   80      -3.0225      0.00        0.00    0.027062     0.000     0.000   111.686    25.111       0b0    20181030T164016781454
   70      -2.6438      0.00        0.00    0.023062     0.000     0.000   114.634    25.111       0b0    20181030T164017736290
   60      -2.2638      0.00        0.00    0.019000     0.000     0.000   119.145    25.143       0b0    20181030T164018692174
   50      -1.8862      0.00        0.00    0.015000     0.000     0.000   125.750    25.111       0b0    20181030T164019648511
   40      -1.5087      0.00        0.00    0.010950     0.025     0.063   137.785    25.111       0b0    20181030T164020605644
   30      -1.1312      0.00        0.00    0.006963     0.031     0.063   162.478    25.111       0b0    20181030T164021561740
   20      -0.7538      0.00        0.00    0.003000     0.000     0.000   251.250    25.111       0b0    20181030T164022519212
   10      -0.3763      0.00        0.00    0.000000     0.000     0.000     1.000    25.111       0b0    20181030T164023475931
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.111       0b0    20181030T164024432419
