Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.045150     0.031     0.063   105.676    26.221       0b0    20190613T172740471438
  120      -4.5938      0.00        0.00    0.043244     0.019     0.062   106.229    26.221       0b0    20190613T172741430024
  110      -4.2100      0.00        0.00    0.039169     0.029     0.063   107.484    26.221       0b0    20190613T172742388844
  100      -3.8264      0.38        1.25    0.035088     0.031     0.063   109.052    26.252       0b0    20190613T172743349115
   90      -3.4438      0.00        0.00    0.031037     0.031     0.063   110.954    26.221       0b0    20190613T172744309458
   80      -3.0601      0.38        1.25    0.027000     0.000     0.000   113.338    26.252       0b0    20190613T172745265802
   70      -2.6771      0.57        1.25    0.022937     0.000     0.000   116.714    26.252       0b0    20190613T172746223569
   60      -2.2913      0.00        0.00    0.018875     0.000     0.000   121.391    26.221       0b0    20190613T172747187548
   50      -1.9075      0.00        0.00    0.014863     0.025     0.062   128.343    26.221       0b0    20190613T172748147429
   40      -1.5250      0.00        0.00    0.010813     0.000     0.000   141.040    26.221       0b0    20190613T172749109275
   30      -1.1425      0.00        0.00    0.006813     0.000     0.000   167.706    26.221       0b0    20190613T172750067141
   20      -0.7588      0.00        0.00    0.002825     0.025     0.063   268.584    26.221       0b0    20190613T172751034767
   10      -0.3763      0.00        0.00    0.000000     0.000     0.000     1.000    26.221       0b0    20190613T172751994592
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.221       0b0    20190613T172752951971
