Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8050      0.00        0.00    0.052625     0.000     0.000    91.306    24.699       0b0    20190521T145907200140
  120      -4.6856      0.62        1.25    0.051375     0.000     0.000    91.204    24.667       0b0    20190521T145908164735
  110      -4.2938      0.00        0.00    0.047312     0.000     0.000    90.753    24.667       0b0    20190521T145909131717
  100      -3.9038      0.00        0.00    0.043231     0.029     0.062    90.299    24.667       0b0    20190521T145910101235
   90      -3.5138      0.00        0.00    0.039125     0.000     0.000    89.808    24.635       0b0    20190521T145911069597
   80      -3.1225      0.00        0.00    0.035063     0.000     0.000    89.055    24.667       0b0    20190521T145912041457
   70      -2.7324      0.37        1.25    0.031000     0.000     0.000    88.141    24.667       0b0    20190521T145913009408
   60      -2.3389      0.37        1.25    0.026938     0.000     0.000    86.826    24.667       0b0    20190521T145913975765
   50      -1.9487      0.00        0.00    0.022869     0.019     0.063    85.215    24.667       0b0    20190521T145914945984
   40      -1.5575      0.00        0.00    0.018788     0.031     0.063    82.901    24.667       0b0    20190521T145915913540
   30      -1.1663      0.00        0.00    0.014725     0.031     0.062    79.202    24.635       0b0    20190521T145916878075
   20      -0.7762      0.00        0.00    0.010688     0.000     0.000    72.632    24.635       0b0    20190521T145917837334
   10      -0.3850      0.00        0.00    0.006625     0.000     0.000    58.113    24.667       0b0    20190521T145918797070
    0      -0.0000      0.00        0.00    0.002562     0.000     0.000    -0.000    24.604       0b0    20190521T145919758058
