Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7840      0.50        1.25    0.052187     0.000     0.000    91.669    24.223       0b0    20190410T115828105310
  120      -4.5275      0.00        0.00    0.049500     0.000     0.000    91.465    24.223       0b0    20190410T115829061160
  110      -4.1487      0.00        0.00    0.045512     0.025     0.063    91.156    24.192       0b0    20190410T115830016168
  100      -3.7713      0.00        0.00    0.041563     0.000     0.000    90.737    24.192       0b0    20190410T115830972382
   90      -3.3950      0.00        0.00    0.037562     0.000     0.000    90.383    24.160       0b0    20190410T115831929730
   80      -3.0170      0.61        1.25    0.033625     0.000     0.000    89.725    24.192       0b0    20190410T115832884475
   70      -2.6388      0.00        0.00    0.029669     0.029     0.062    88.940    24.192       0b0    20190410T115833840232
   60      -2.2591      0.57        1.25    0.025688     0.000     0.000    87.946    24.192       0b0    20190410T115834797406
   50      -1.8814      0.37        1.25    0.021750     0.000     0.000    86.500    24.192       0b0    20190410T115835754515
   40      -1.5043      0.61        1.25    0.017756     0.019     0.063    84.717    24.192       0b0    20190410T115836710536
   30      -1.1266      0.57        1.25    0.013813     0.000     0.000    81.566    24.160       0b0    20190410T115837664901
   20      -0.7500      0.00        0.00    0.009938     0.000     0.000    75.472    24.192       0b0    20190410T115838620632
   10      -0.3725      0.00        0.00    0.005956     0.029     0.063    62.539    24.192       0b0    20190410T115839574243
    0      -0.0000      0.00        0.00    0.002000     0.000     0.000    -0.000    24.160       0b0    20190410T115840527975
