Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25384     4.37250     23.30374      29.96195     29.77172    0b1111111111111111    20190614T110015209439
 2.25394     4.37167     23.30374      29.96195     29.77172    0b1111111111111111    20190614T110015629123
 2.25389     4.37333     23.30374      29.96195     29.80342    0b1111111111111111    20190614T110016048894
 2.25394     4.37167     23.33545      29.96195     29.80342    0b1111111111111111    20190614T110016469925
 2.25398     4.37417     23.33545      29.96195     29.77172    0b1111111111111111    20190614T110016889748
 2.25422     4.37583     24.09639      29.99366     29.83513    0b1111111111111111    20190614T110017308788
 2.25441     4.37250     25.49144      29.99366     29.83513    0b1111111111111111    20190614T110017728342
 2.25497     4.37417     27.93278      29.99366     29.83513    0b1111111111111111    20190614T110018147867
 2.25539     4.37500     29.10590      30.02536     29.83513    0b1111111111111111    20190614T110018568147
 2.25591     4.37500     30.34242      30.02536     29.86684    0b1111111111111111    20190614T110018986982
 2.25652     4.37667     32.08624      29.99366     29.86684    0b1111111111111111    20190614T110019405586
 2.25713     4.37667     33.98859      29.99366     29.89854    0b1111111111111111    20190614T110019826082
 2.25755     4.37917     35.57387      29.99366     29.89854    0b1111111111111111    20190614T110020245347
 2.25797     4.37917     36.81040      29.99366     29.89854    0b1111111111111111    20190614T110020665490
 2.25839     4.37917     38.58592      30.02536     29.89854    0b1111111111111111    20190614T110021085185
 2.25872     4.38167     39.72733      29.99366     29.89854    0b1111111111111111    20190614T110021505671
 2.25900     4.38000     40.74192      29.99366     29.89854    0b1111111111111111    20190614T110021924016
 2.25933     4.38250     41.75650      30.02536     29.93025    0b1111111111111111    20190614T110022342027
 2.25966     4.38167     42.73938      29.99366     29.93025    0b1111111111111111    20190614T110022760672
 2.25994     4.38250     43.72226      30.02536     29.93025    0b1111111111111111    20190614T110023180297
 2.26013     4.38417     44.51490      29.99366     29.93025    0b1111111111111111    20190614T110023600908
 2.26031     4.38417     45.27584      29.99366     29.93025    0b1111111111111111    20190614T110024021894
 2.26050     4.38500     46.16360      30.02536     29.96195    0b1111111111111111    20190614T110024442058
 2.26078     4.38500     47.01966      30.02536     29.96195    0b1111111111111111    20190614T110024862371
 2.26097     4.38667     47.65377      30.02536     29.96195    0b1111111111111111    20190614T110025281785
 2.26116     4.38417     48.41471      30.02536     29.96195    0b1111111111111111    20190614T110025701111
 2.26125     4.38667     49.11224      30.02536     29.96195    0b1111111111111111    20190614T110026121124
 2.26144     4.38667     49.74635      30.05707     29.96195    0b1111111111111111    20190614T110026540096
 2.26172     4.38917     50.38047      30.02536     29.99366    0b1111111111111111    20190614T110026959887
 2.26186     4.38750     51.01458      30.02536     29.96195    0b1111111111111111    20190614T110027379003
 2.26186     4.38750     51.55358      30.02536     29.96195    0b1111111111111111    20190614T110027799081
 2.26214     4.39000     51.83893      30.05707     29.96195    0b1111111111111111    20190614T110028217710
 2.26209     4.38917     52.12429      30.02536     29.99366    0b1111111111111111    20190614T110028638576
 2.26228     4.38917     52.53646      30.05707     29.99366    0b1111111111111111    20190614T110029059184
 2.26233     4.39083     53.04375      30.05707     29.99366    0b1111111111111111    20190614T110029478969
 2.26247     4.39167     53.64616      30.02536     29.99366    0b1111111111111111    20190614T110029898674
 2.26266     4.39000     54.43881      30.02536     30.02536    0b1111111111111111    20190614T110030318430
 2.26294     4.39083     55.16804      30.05707     29.99366    0b1111111111111111    20190614T110030737384
 2.26317     4.39250     55.61192      30.02536     30.02536    0b1111111111111111    20190614T110031157571
 2.26327     4.39250     56.40457      30.05707     30.02536    0b1111111111111111    20190614T110031579200
 2.26336     4.39000     57.32403      30.02536     30.02536    0b1111111111111111    20190614T110031999337
 2.26345     4.39083     58.08497      30.02536     30.02536    0b1111111111111111    20190614T110032419883
 2.26359     4.39167     58.62397      30.05707     30.02536    0b1111111111111111    20190614T110032840621
 2.26373     4.39250     59.13126      30.02536     30.02536    0b1111111111111111    20190614T110033259555
 2.26388     4.39500     59.70197      30.02536     30.02536    0b1111111111111111    20190614T110033678781
 2.26388     4.39417     60.11414      30.05707     30.02536    0b1111111111111111    20190614T110034099280
 2.26397     4.39333     60.49461      30.05707     30.02536    0b1111111111111111    20190614T110034520267
 2.26402     4.39417     60.84337      30.05707     30.02536    0b1111111111111111    20190614T110034940248
 2.26411     4.39417     61.31896      30.05707     30.02536    0b1111111111111111    20190614T110035361269
 2.26416     4.39333     61.76284      30.05707     30.02536    0b1111111111111111    20190614T110035782744
 2.26416     4.39333     62.11160      30.02536     30.05707    0b1111111111111111    20190614T110036203182
 2.26425     4.39333     62.42866      30.05707     30.05707    0b1111111111111111    20190614T110036624428
 2.26434     4.39333     62.80913      30.05707     30.02536    0b1111111111111111    20190614T110037045186
 2.26434     4.39417     63.12619      30.05707     30.02536    0b1111111111111111    20190614T110037465197
 2.26434     4.39417     63.44325      30.05707     30.02536    0b1111111111111111    20190614T110037885569
 2.26439     4.39250     63.79201      30.02536     30.02536    0b1111111111111111    20190614T110038303775
 2.26448     4.39417     64.14077      30.05707     30.02536    0b1111111111111111    20190614T110038723047
 2.26458     4.39500     64.48954      30.05707     30.02536    0b1111111111111111    20190614T110039143656
 2.26467     4.39333     64.71148      30.02536     30.02536    0b1111111111111111    20190614T110039563520
 2.26463     4.39417     65.06024      30.05707     30.02536    0b1111111111111111    20190614T110039983546
 2.26472     4.39417     65.44071      30.08878     30.08878    0b1111111111111111    20190614T110040404546
 2.26481     4.39667     65.75777      30.05707     30.05707    0b1111111111111111    20190614T110040826661
 2.26495     4.39500     66.01141      30.05707     30.05707    0b1111111111111111    20190614T110041246656
 2.26495     4.39667     66.23335      30.05707     30.05707    0b1111111111111111    20190614T110041666526
 2.21752     3.94333     66.39188      30.05707     30.05707    0b1111111111111111    20190614T110042087410
 0.00000    -0.06750     66.67724      30.05707     30.05707    0b1111111111111111    20190614T110042508013
