Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7850      0.00        0.00    0.057550     0.025     0.062    83.145    23.779    0b1111    20181017T185557703819
  120      -4.6800      0.00        0.00    0.056000     0.000     0.000    83.571    23.779    0b1111    20181017T185558658786
  110      -4.2888      0.00        0.00    0.050356     0.029     0.063    85.168    23.811    0b1111    20181017T185559613879
  100      -3.8984      0.57        1.25    0.044687     0.000     0.000    87.236    23.811    0b1111    20181017T185600569482
   90      -3.5088      0.00        0.00    0.039062     0.000     0.000    89.824    23.811    0b1111    20181017T185601526218
   80      -3.1187      0.00        0.00    0.033438     0.000     0.000    93.271    23.779    0b1111    20181017T185602482045
   70      -2.7275      0.00        0.00    0.027813     0.000     0.000    98.067    23.843    0b1111    20181017T185603439547
   60      -2.3350      0.00        0.00    0.022125     0.000     0.000   105.537    23.811    0b1111    20181017T185604395687
   50      -1.9450      0.00        0.00    0.016500     0.000     0.000   117.879    23.811    0b1111    20181017T185605352530
   40      -1.5550      0.00        0.00    0.010881     0.019     0.063   142.906    23.843    0b1111    20181017T185606310221
   30      -1.1650      0.00        0.00    0.005312     0.000     0.000   219.294    23.843    0b1111    20181017T185607265273
   20      -0.7740      0.50        1.25    0.000000     0.000     0.000     1.000    23.843    0b1111    20181017T185608220319
   10      -0.3839      0.37        1.25    0.000000     0.000     0.000     1.000    23.843    0b1111    20181017T185609178342
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.843    0b1111    20181017T185610135183
