Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.053375     0.000     0.000    89.696    24.350       0b0    20190617T114824412576
  120      -4.5537      0.00        0.00    0.050913     0.031     0.063    89.443    24.318       0b0    20190617T114825377018
  110      -4.1725      0.00        0.00    0.046938     0.000     0.000    88.895    24.350       0b0    20190617T114826343794
  100      -3.7938      0.00        0.00    0.042987     0.025     0.062    88.252    24.350       0b0    20190617T114827308776
   90      -3.4150      0.00        0.00    0.039000     0.000     0.000    87.564    24.350       0b0    20190617T114828273384
   80      -3.0350      0.00        0.00    0.035063     0.000     0.000    86.560    24.318       0b0    20190617T114829240022
   70      -2.6558      0.61        1.25    0.031100     0.031     0.063    85.394    24.350       0b0    20190617T114830203750
   60      -2.2738      0.00        0.00    0.027125     0.000     0.000    83.825    24.350       0b0    20190617T114831170221
   50      -1.8943      0.61        1.25    0.023187     0.000     0.000    81.693    24.318       0b0    20190617T114832134574
   40      -1.5150      0.00        0.00    0.019200     0.025     0.062    78.906    24.318       0b0    20190617T114833101691
   30      -1.1361      0.37        1.25    0.015250     0.000     0.000    74.500    24.350       0b0    20190617T114834066836
   20      -0.7562      0.00        0.00    0.011319     0.019     0.063    66.814    24.318       0b0    20190617T114835034421
   10      -0.3770      0.61        1.25    0.007375     0.000     0.000    51.119    24.350       0b0    20190617T114835999770
    0      -0.0000      0.00        0.00    0.003438     0.000     0.000    -0.000    24.318       0b0    20190617T114836963749
