Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7575      0.00        0.00    0.077625     0.000     0.000    61.288    24.699    0b1111    20190606T161658067595
  120      -4.7050      0.00        0.00    0.076812     0.000     0.000    61.253    24.699    0b1111    20190606T161659026394
  110      -4.3113      0.00        0.00    0.070938     0.000     0.000    60.775    24.699    0b1111    20190606T161659993832
  100      -3.9188      0.00        0.00    0.065063     0.000     0.000    60.231    24.699    0b1111    20190606T161700957565
   90      -3.5263      0.00        0.00    0.059175     0.025     0.063    59.590    24.731    0b1111    20190606T161701928020
   80      -3.1337      0.00        0.00    0.053312     0.000     0.000    58.781    24.731    0b1111    20190606T161702887470
   70      -2.7403      0.50        1.25    0.047438     0.000     0.000    57.765    24.731    0b1111    20190606T161703859634
   60      -2.3452      0.50        1.25    0.041500     0.000     0.000    56.512    24.731    0b1111    20190606T161704830378
   50      -1.9536      0.37        1.25    0.035662     0.031     0.062    54.781    24.699    0b1111    20190606T161705798053
   40      -1.5612      0.00        0.00    0.029813     0.000     0.000    52.369    24.731    0b1111    20190606T161706764231
   30      -1.1687      0.00        0.00    0.023938     0.000     0.000    48.825    24.731    0b1111    20190606T161707727555
   20      -0.7762      0.00        0.00    0.018125     0.000     0.000    42.828    24.731    0b1111    20190606T161708687060
   10      -0.3838      0.00        0.00    0.012250     0.000     0.000    31.327    24.762    0b1111    20190606T161709647044
    0      -0.0000      0.00        0.00    0.006431     0.019     0.063    -0.000    24.731    0b1111    20190606T161710606489
