Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.067500     0.000     0.000    70.667    24.096    0b1111    20190417T120657425283
  120      -4.5250      0.00        0.00    0.063875     0.000     0.000    70.841    24.096    0b1111    20190417T120658383777
  110      -4.1463      0.00        0.00    0.058337     0.031     0.062    71.073    24.096    0b1111    20190417T120659341897
  100      -3.7687      0.00        0.00    0.052812     0.000     0.000    71.361    24.128    0b1111    20190417T120700297905
   90      -3.3917      0.61        1.25    0.047306     0.019     0.063    71.698    24.128    0b1111    20190417T120701257110
   80      -3.0138      0.00        0.00    0.041750     0.000     0.000    72.186    24.128    0b1111    20190417T120702210378
   70      -2.6362      0.00        0.00    0.036250     0.000     0.000    72.724    24.128    0b1111    20190417T120703168744
   60      -2.2551      0.38        1.25    0.030687     0.000     0.000    73.487    24.160    0b1111    20190417T120704131586
   50      -1.8775      0.00        0.00    0.025181     0.019     0.063    74.559    24.096    0b1111    20190417T120705092084
   40      -1.4989      0.37        1.25    0.019625     0.000     0.000    76.376    24.128    0b1111    20190417T120706049151
   30      -1.1213      0.00        0.00    0.014125     0.000     0.000    79.381    24.128    0b1111    20190417T120707005673
   20      -0.7438      0.00        0.00    0.008688     0.000     0.000    85.612    24.128    0b1111    20190417T120707962159
   10      -0.3663      0.00        0.00    0.003138     0.025     0.063   116.733    24.128    0b1111    20190417T120708917859
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.128    0b1111    20190417T120709875503
