Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7834      0.57        1.25    0.069500     0.000     0.000    68.826    23.843    0b1001    20190626T153817519048
  120      -4.6200      0.00        0.00    0.066750     0.000     0.000    69.213    23.843    0b1001    20190626T153818478690
  110      -4.2350      0.00        0.00    0.060250     0.000     0.000    70.290    23.843    0b1001    20190626T153819461379
  100      -3.8500      0.00        0.00    0.053812     0.000     0.000    71.545    23.843    0b1001    20190626T153820428291
   90      -3.4662      0.00        0.00    0.047375     0.000     0.000    73.166    23.874    0b1001    20190626T153821393718
   80      -3.0813      0.00        0.00    0.040938     0.000     0.000    75.267    23.874    0b1001    20190626T153822352377
   70      -2.6962      0.00        0.00    0.034500     0.000     0.000    78.152    23.843    0b1001    20190626T153823320739
   60      -2.3096      0.57        1.25    0.028056     0.019     0.062    82.321    23.843    0b1001    20190626T153824286531
   50      -1.9237      0.00        0.00    0.021575     0.025     0.062    89.166    23.874    0b1001    20190626T153825263574
   40      -1.5389      0.37        1.25    0.015163     0.031     0.063   101.492    23.874    0b1001    20190626T153826228624
   30      -1.1543      0.61        1.25    0.008738     0.025     0.063   132.103    23.874    0b1001    20190626T153827196112
   20      -0.7687      0.00        0.00    0.002375     0.000     0.000   323.684    23.843    0b1001    20190626T153828171138
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    23.874    0b1001    20190626T153829132859
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874    0b1001    20190626T153830099254
