Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.053875     0.000     0.000    88.747    24.382       0b0    20190524T154914966132
  120      -4.5213      0.00        0.00    0.051150     0.031     0.063    88.392    24.350       0b0    20190524T154915931609
  110      -4.1437      0.00        0.00    0.047200     0.025     0.063    87.791    24.382       0b0    20190524T154916894903
  100      -3.7675      0.00        0.00    0.043281     0.031     0.063    87.047    24.350       0b0    20190524T154917854062
   90      -3.3913      0.00        0.00    0.039369     0.019     0.063    86.141    24.350       0b0    20190524T154918815828
   80      -3.0149      0.38        1.25    0.035438     0.000     0.000    85.076    24.350       0b0    20190524T154919781948
   70      -2.6375      0.00        0.00    0.031500     0.000     0.000    83.730    24.350       0b0    20190524T154920749868
   60      -2.2587      0.00        0.00    0.027562     0.000     0.000    81.950    24.350       0b0    20190524T154921721775
   50      -1.8813      0.00        0.00    0.023625     0.000     0.000    79.630    28.377       0b0    20190524T154922684037
   40      -1.5050      0.00        0.00    0.019750     0.000     0.000    76.203    24.350       0b0    20190524T154923643337
   30      -1.1287      0.00        0.00    0.015813     0.000     0.000    71.383    24.350       0b0    20190524T154924603306
   20      -0.7516      0.57        1.25    0.011938     0.000     0.000    62.963    24.350       0b0    20190524T154925571213
   10      -0.3750      0.00        0.00    0.008063     0.000     0.000    46.512    24.350       0b0    20190524T154926539050
    0      -0.0000      0.00        0.00    0.004131     0.019     0.063    -0.000    20.292       0b0    20190524T154927499427
