Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7796      0.57        1.25    0.046125     0.000     0.000   103.623    24.826       0b0    20190606T144051116822
  120      -4.5725      0.00        0.00    0.043875     0.000     0.000   104.217    24.826       0b0    20190606T144052078141
  110      -4.1905      0.61        1.25    0.039813     0.000     0.000   105.256    24.857       0b0    20190606T144053038804
  100      -3.8100      0.00        0.00    0.035750     0.000     0.000   106.573    24.826       0b0    20190606T144053999143
   90      -3.4287      0.00        0.00    0.031700     0.025     0.063   108.162    24.826       0b0    20190606T144054958608
   80      -3.0475      0.00        0.00    0.027644     0.029     0.062   110.242    24.794       0b0    20190606T144055919115
   70      -2.6663      0.00        0.00    0.023613     0.025     0.063   112.917    24.794       0b0    20190606T144056877970
   60      -2.2825      0.00        0.00    0.019525     0.031     0.063   116.901    24.826       0b0    20190606T144057836337
   50      -1.9015      0.50        1.25    0.015487     0.025     0.062   122.776    24.826       0b0    20190606T144058797408
   40      -1.5209      0.57        1.25    0.011438     0.000     0.000   132.973    24.826       0b0    20190606T144059756402
   30      -1.1400      0.00        0.00    0.007431     0.019     0.063   153.406    24.826       0b0    20190606T144100715496
   20      -0.7581      0.62        1.25    0.003438     0.000     0.000   220.545    24.794       0b0    20190606T144101672901
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    24.826       0b0    20190606T144102628886
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.826       0b0    20190606T144103588122
