Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.085562     0.000     0.000    55.880    24.572    0b1001    20190618T174616517918
  120      -4.5337      0.00        0.00    0.081375     0.000     0.000    55.714    24.604    0b1001    20190618T174617483494
  110      -4.1559      0.57        1.25    0.075000     0.000     0.000    55.412    24.604    0b1001    20190618T174618451084
  100      -3.7788      0.00        0.00    0.068681     0.019     0.062    55.019    24.604    0b1001    20190618T174619413850
   90      -3.4013      0.00        0.00    0.062319     0.019     0.062    54.578    24.604    0b1001    20190618T174620378600
   80      -3.0228      0.50        1.25    0.056000     0.000     0.000    53.978    24.604    0b1001    20190618T174621339948
   70      -2.6449      0.37        1.25    0.049688     0.000     0.000    53.230    24.635    0b1001    20190618T174622306938
   60      -2.2645      0.61        1.25    0.043312     0.000     0.000    52.283    24.604    0b1001    20190618T174623273666
   50      -1.8864      0.37        1.25    0.037000     0.000     0.000    50.983    24.604    0b1001    20190618T174624241029
   40      -1.5087      0.00        0.00    0.030687     0.000     0.000    49.165    24.604    0b1001    20190618T174625206230
   30      -1.1312      0.00        0.00    0.024375     0.000     0.000    46.410    24.604    0b1001    20190618T174626172371
   20      -0.7538      0.00        0.00    0.018125     0.000     0.000    41.586    24.604    0b1001    20190618T174627141168
   10      -0.3763      0.00        0.00    0.011813     0.000     0.000    31.852    24.635    0b1001    20190618T174628111180
    0      -0.0000      0.00        0.00    0.005506     0.019     0.063    -0.000    24.604    0b1001    20190618T174629077571
