CH# Threshold[DAC] Vset[DAC]     V[V]     I[A]     R[ohm]     T[C]           LUstate          Timestamp
13       3132       150        2.3759    2.2250   1.0678    25.1427     0b1101111101011101    20190411T174459267371
14        989       150        2.3925    0.4669   5.1240    25.1427       0b00010101000101    20190411T174459310191
15       3122       150        2.3673    2.2157   1.0684    25.1427      0b101010101010101    20190411T174459352939
 0       1044       200        2.6408    0.5189   5.0890    25.1427       0b00010000000100    20190411T174511454690
 1       3404       200        2.6138    2.4558   1.0643    25.1427     0b1101111101011101    20190411T174511497523
 2       1043       200        2.6315    0.5159   5.1007    25.1427       0b00010000000000    20190411T174511540402
 3       3390       200        2.6068    2.4386   1.0690    25.1427     0b1101010101010101    20190411T174511583138
 4       1047       200        2.6370    0.5222   5.0493    25.1427       0b00010100000101    20190411T174511626125
 5       3405       200        2.6124    2.4445   1.0687    25.1110     0b1111111111011111    20190411T174511668894
 6       1048       200        2.6445    0.5193   5.0921    25.1427      0b100010100010101    20190411T174511711741
 7       3404       200        2.6017    2.4480   1.0628    25.1427     0b1101111101011101    20190411T174511754611
 8       1045       200        2.6324    0.5175   5.0867    25.1110       0b00010000000101    20190411T174511797368
 9       3400       200        2.6014    2.4467   1.0632    25.1110     0b1101010101011101    20190411T174511840120
10       1041       200        2.6205    0.5153   5.0851    25.1110       0b00000000000000    20190411T174511883111
11       3402       200        2.6145    2.4523   1.0661    25.1427     0b1101011101011101    20190411T174511925901
12       1048       200        2.6235    0.5162   5.0827    25.1110      0b100010100010101    20190411T174511968746
13       3404       200        2.6152    2.4488   1.0680    25.1110     0b1101111101011101    20190411T174512011606
14       1047       200        2.6378    0.5150   5.1218    25.1427       0b00010100000101    20190411T174512054359
15       3389       200        2.6075    2.4403   1.0685    25.1110      0b101010101010101    20190411T174512097122
 0       1101       250        2.8702    0.5659   5.0719    25.0476      0b100000000000000    20190411T174524195020
 1       3495       250        2.6713    2.5099   1.0643    25.0476      0b101010101010101    20190411T174524238167
 2       1101       250        2.8635    0.5623   5.0922    25.0793      0b100000000000000    20190411T174524281202
 3       3495       250        2.6708    2.4985   1.0690    25.0476      0b101010101010101    20190411T174524323955
 4       1105       250        2.8665    0.5662   5.0623    25.0793      0b100010101000101    20190411T174524366914
 5       3495       250        2.6755    2.5035   1.0687    25.0476      0b101010101010101    20190411T174524409684
 6       1103       250        2.8695    0.5621   5.1051    25.0793      0b100010000000101    20190411T174524452542
 7       3495       250        2.6435    2.4873   1.0628    25.0793      0b101010101010101    20190411T174524495361
 8       1104       250        2.8687    0.5609   5.1143    25.0793      0b100010001000101    20190411T174524538203
 9       3496       250        2.6788    2.5198   1.0631    25.0793      0b101010111111111    20190411T174524580911
10       1101       250        2.8585    0.5608   5.0968    25.0476      0b100000000000000    20190411T174524623904
11       3496       250        2.6817    2.5148   1.0664    25.0793      0b101010111111111    20190411T174524666698
12       1108       250        2.8604    0.5628   5.0829    25.0476      0b100010101010101    20190411T174524709530
13       3496       250        2.6818    2.5109   1.0681    25.0793      0b101010111111111    20190411T174524752353
14       1099       250        2.8695    0.5609   5.1157    25.0476       0b00000000000000    20190411T174524795200
15       3496       250        2.6830    2.5108   1.0686    25.0476      0b101010111111111    20190411T174524837933
