Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.042063     0.000     0.000   113.700    24.033       0b0    20190410T115841965713
  120      -4.7039      0.37        1.25    0.041219     0.031     0.063   114.120    24.033       0b0    20190410T115842920938
  110      -4.3113      0.00        0.00    0.037088     0.031     0.063   116.245    24.001       0b0    20190410T115843877925
  100      -3.9188      0.00        0.00    0.032975     0.031     0.063   118.840    24.001       0b0    20190410T115844833031
   90      -3.5263      0.00        0.00    0.028863     0.025     0.063   122.174    24.001       0b0    20190410T115845787892
   80      -3.1337      0.00        0.00    0.024750     0.000     0.000   126.616    24.001       0b0    20190410T115846743962
   70      -2.7413      0.00        0.00    0.020625     0.000     0.000   132.909    24.001       0b0    20190410T115847697862
   60      -2.3463      0.00        0.00    0.016500     0.000     0.000   142.197    24.001       0b0    20190410T115848653597
   50      -1.9537      0.00        0.00    0.012387     0.025     0.063   157.719    24.001       0b0    20190410T115849608083
   40      -1.5614      0.37        1.25    0.008313     0.000     0.000   187.835    24.001       0b0    20190410T115850568952
   30      -1.1700      0.00        0.00    0.004250     0.000     0.000   275.294    24.001       0b0    20190410T115851523186
   20      -0.7775      0.00        0.00    0.000250     0.000     0.000  3110.000    24.001       0b0    20190410T115852478778
   10      -0.3862      0.00        0.00    0.000000     0.000     0.000     1.000    23.970       0b0    20190410T115853433644
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.001       0b0    20190410T115854391254
