Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.062875     0.000     0.000    75.964    24.287     0b111    20190624T122305841010
  120      -4.6863      0.00        0.00    0.061625     0.000     0.000    76.045    24.318     0b111    20190624T122306802453
  110      -4.2950      0.00        0.00    0.056313     0.000     0.000    76.271    24.287     0b111    20190624T122307765022
  100      -3.9038      0.00        0.00    0.050944     0.019     0.063    76.629    24.287     0b111    20190624T122308727177
   90      -3.5125      0.00        0.00    0.045625     0.000     0.000    76.986    24.318     0b111    20190624T122309691036
   80      -3.1212      0.00        0.00    0.040312     0.000     0.000    77.426    24.318     0b111    20190624T122310654179
   70      -2.7300      0.00        0.00    0.035000     0.000     0.000    78.000    24.318     0b111    20190624T122311620218
   60      -2.3371      0.57        1.25    0.029625     0.000     0.000    78.890    24.287     0b111    20190624T122312584820
   50      -1.9475      0.00        0.00    0.024313     0.000     0.000    80.103    24.318     0b111    20190624T122313549224
   40      -1.5575      0.00        0.00    0.019012     0.025     0.063    81.920    24.318     0b111    20190624T122314515960
   30      -1.1675      0.00        0.00    0.013744     0.019     0.063    84.948    24.287     0b111    20190624T122315478353
   20      -0.7775      0.00        0.00    0.008438     0.000     0.000    92.148    24.318     0b111    20190624T122316444805
   10      -0.3869      0.63        1.25    0.003125     0.000     0.000   123.800    24.318     0b111    20190624T122317406146
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318     0b111    20190624T122318371776
