Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7629      0.57        1.25    0.039062     0.000     0.000   121.930    24.445       0b0    20190619T130805345289
  120      -4.6675      0.00        0.00    0.038000     0.000     0.000   122.829    24.445       0b0    20190619T130806311688
  110      -4.2762      0.00        0.00    0.033831     0.029     0.063   126.399    24.382       0b0    20190619T130807275649
  100      -3.8861      0.37        1.25    0.029687     0.000     0.000   130.901    24.445       0b0    20190619T130808244938
   90      -3.4962      0.00        0.00    0.025550     0.025     0.062   136.840    24.413       0b0    20190619T130809215383
   80      -3.1062      0.00        0.00    0.021375     0.000     0.000   145.322    24.413       0b0    20190619T130810184423
   70      -2.7162      0.00        0.00    0.017250     0.000     0.000   157.464    24.413       0b0    20190619T130811157267
   60      -2.3249      0.38        1.25    0.013063     0.000     0.000   177.981    24.413       0b0    20190619T130812124735
   50      -1.9350      0.00        0.00    0.008950     0.025     0.063   216.201    24.413       0b0    20190619T130813088204
   40      -1.5463      0.00        0.00    0.004831     0.029     0.063   320.052    24.413       0b0    20190619T130814051102
   30      -1.1575      0.00        0.00    0.000750     0.000     0.000  1543.333    24.413       0b0    20190619T130815017309
   20      -0.7684      0.57        1.25    0.000000     0.000     0.000     1.000    24.413       0b0    20190619T130815982659
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    24.413       0b0    20190619T130816945995
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.445       0b0    20190619T130817910223
