Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7625      0.00        0.00    0.065125     0.000     0.000    73.129    23.970    0b1111    20190412T104751534757
  120      -4.6587      0.00        0.00    0.063562     0.000     0.000    73.294    23.970    0b1111    20190412T104752489839
  110      -4.2695      0.61        1.25    0.057825     0.025     0.062    73.835    24.001    0b1111    20190412T104753443803
  100      -3.8813      0.00        0.00    0.052125     0.000     0.000    74.460    24.001    0b1111    20190412T104754401299
   90      -3.4937      0.00        0.00    0.046375     0.000     0.000    75.337    23.970    0b1111    20190412T104755358275
   80      -3.1050      0.00        0.00    0.040631     0.019     0.063    76.419    24.033    0b1111    20190412T104756313011
   70      -2.7173      0.50        1.25    0.034931     0.019     0.062    77.789    24.033    0b1111    20190412T104757267746
   60      -2.3263      0.00        0.00    0.029138     0.025     0.062    79.837    24.001    0b1111    20190412T104758223609
   50      -1.9376      0.37        1.25    0.023438     0.000     0.000    82.672    24.033    0b1111    20190412T104759179006
   40      -1.5500      0.00        0.00    0.017687     0.000     0.000    87.633    24.001    0b1111    20190412T104800137231
   30      -1.1613      0.00        0.00    0.011956     0.029     0.063    97.125    24.065    0b1111    20190412T104801091313
   20      -0.7725      0.00        0.00    0.006275     0.031     0.063   123.108    24.033    0b1111    20190412T104802047233
   10      -0.3839      0.37        1.25    0.000562     0.000     0.000   682.444    24.001    0b1111    20190412T104803005905
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.001    0b1111    20190412T104803960520
