Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7581      0.62        1.25    0.069562     0.000     0.000    68.401    29.296    0b1111    20190612T154132307152
  120      -4.5135      0.50        1.25    0.065937     0.000     0.000    68.451    29.328    0b1111    20190612T154133269550
  110      -4.1354      0.57        1.25    0.060375     0.000     0.000    68.495    29.360    0b1111    20190612T154134242246
  100      -3.7588      0.00        0.00    0.054831     0.029     0.062    68.551    29.360    0b1111    20190612T154135201331
   90      -3.3825      0.00        0.00    0.049312     0.000     0.000    68.593    29.328    0b1111    20190612T154136159857
   80      -3.0056      0.63        1.25    0.043750     0.000     0.000    68.700    29.360    0b1111    20190612T154137116736
   70      -2.6288      0.00        0.00    0.038187     0.000     0.000    68.838    29.360    0b1111    20190612T154138072087
   60      -2.2493      0.61        1.25    0.032625     0.000     0.000    68.943    29.360    0b1111    20190612T154139029649
   50      -1.8726      0.37        1.25    0.027069     0.019     0.063    69.180    29.360    0b1111    20190612T154139986700
   40      -1.4963      0.00        0.00    0.021563     0.000     0.000    69.391    29.360    0b1111    20190612T154140943879
   30      -1.1206      0.62        1.25    0.016025     0.031     0.063    69.930    29.360    0b1111    20190612T154141899744
   20      -0.7438      0.00        0.00    0.010563     0.000     0.000    70.414    29.391    0b1111    20190612T154142854010
   10      -0.3675      0.00        0.00    0.005000     0.000     0.000    73.500    29.391    0b1111    20190612T154143814572
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    29.360    0b1111    20190612T154144774334
