Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8025      0.00        0.00    0.048625     0.000     0.000    98.766    23.938       0b0    20190530T145837097843
  120      -4.5349      0.37        1.25    0.045812     0.000     0.000    98.988    23.906       0b0    20190530T145838058094
  110      -4.1562      0.00        0.00    0.041875     0.000     0.000    99.254    23.906       0b0    20190530T145839017790
  100      -3.7784      0.57        1.25    0.037913     0.031     0.062    99.660    23.874       0b0    20190530T145839978320
   90      -3.4013      0.00        0.00    0.033950     0.025     0.063   100.184    23.906       0b0    20190530T145840938669
   80      -3.0225      0.00        0.00    0.030000     0.000     0.000   100.750    23.874       0b0    20190530T145841901107
   70      -2.6450      0.00        0.00    0.026062     0.000     0.000   101.487    23.874       0b0    20190530T145842858012
   60      -2.2646      0.57        1.25    0.022125     0.000     0.000   102.356    23.874       0b0    20190530T145843818249
   50      -1.8862      0.00        0.00    0.018187     0.000     0.000   103.711    23.906       0b0    20190530T145844778356
   40      -1.5087      0.00        0.00    0.014250     0.000     0.000   105.877    23.874       0b0    20190530T145845738340
   30      -1.1312      0.00        0.00    0.010313     0.000     0.000   109.697    23.874       0b0    20190530T145846694686
   20      -0.7525      0.00        0.00    0.006438     0.000     0.000   116.893    23.906       0b0    20190530T145847654724
   10      -0.3755      0.61        1.25    0.002500     0.000     0.000   150.200    23.874       0b0    20190530T145848614047
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874       0b0    20190530T145849573280
