Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7530      0.61        1.25    0.059688     0.000     0.000    79.631    23.684    0b1111    20190624T114328431871
  120      -4.6125      0.00        0.00    0.057563     0.000     0.000    80.130    23.716    0b1111    20190624T114329397722
  110      -4.2275      0.00        0.00    0.051875     0.000     0.000    81.494    23.716    0b1111    20190624T114330363234
  100      -3.8425      0.00        0.00    0.046162     0.031     0.063    83.239    23.748    0b1111    20190624T114331328277
   90      -3.4588      0.00        0.00    0.040438     0.000     0.000    85.533    23.748    0b1111    20190624T114332294678
   80      -3.0750      0.00        0.00    0.034750     0.000     0.000    88.489    23.748    0b1111    20190624T114333259661
   70      -2.6900      0.00        0.00    0.029062     0.000     0.000    92.559    23.779    0b1111    20190624T114334226254
   60      -2.3038      0.00        0.00    0.023313     0.000     0.000    98.820    23.748    0b1111    20190624T114335194760
   50      -1.9195      0.61        1.25    0.017625     0.000     0.000   108.908    23.748    0b1111    20190624T114336163257
   40      -1.5350      0.00        0.00    0.011938     0.000     0.000   128.586    23.716    0b1111    20190624T114337124625
   30      -1.1513      0.00        0.00    0.006250     0.000     0.000   184.200    23.748    0b1111    20190624T114338089856
   20      -0.7664      0.38        1.25    0.000662     0.031     0.062  1156.792    23.748    0b1111    20190624T114339054150
   10      -0.3832      0.61        1.25    0.000000     0.000     0.000     1.000    23.748    0b1111    20190624T114340023165
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.748    0b1111    20190624T114340993774
