Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8069      0.62        1.25    0.062581     0.029     0.063    76.810    26.538    0b1111    20181008T182101279891
  120      -4.7250      0.00        0.00    0.061375     0.000     0.000    76.986    26.538    0b1111    20181008T182102339689
  110      -4.3300      0.00        0.00    0.055631     0.019     0.063    77.834    26.538    0b1111    20181008T182103400012
  100      -3.9361      0.38        1.25    0.049913     0.031     0.063    78.861    26.538    0b1111    20181008T182104461283
   90      -3.5425      0.00        0.00    0.044187     0.000     0.000    80.170    26.538    0b1111    20181008T182105523017
   80      -3.1488      0.00        0.00    0.038500     0.000     0.000    81.786    26.538    0b1111    20181008T182106583499
   70      -2.7550      0.00        0.00    0.032762     0.025     0.063    84.090    26.569    0b1111    20181008T182107644134
   60      -2.3594      0.62        1.25    0.027056     0.019     0.062    87.203    26.569    0b1111    20181008T182108705703
   50      -1.9655      0.61        1.25    0.021356     0.029     0.062    92.034    26.538    0b1111    20181008T182109763194
   40      -1.5725      0.00        0.00    0.015662     0.031     0.063   100.399    26.538    0b1111    20181008T182110812302
   30      -1.1800      0.00        0.00    0.009975     0.031     0.063   118.296    26.538    0b1111    20181008T182111863989
   20      -0.7850      0.00        0.00    0.004319     0.019     0.063   181.766    26.569    0b1111    20181008T182112915605
   10      -0.3934      0.57        1.25    0.000000     0.000     0.000     1.000    26.538    0b1111    20181008T182113967381
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.538    0b1111    20181008T182115019110
