Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.055750     0.000     0.000    85.605    23.589     0b111    20190422T103943243549
  120      -4.6342      0.61        1.25    0.053812     0.000     0.000    86.118    23.621     0b111    20190422T103944198902
  110      -4.2475      0.00        0.00    0.048519     0.029     0.063    87.543    23.621     0b111    20190422T103945154636
  100      -3.8621      0.57        1.25    0.043250     0.000     0.000    89.298    23.621     0b111    20190422T103946109658
   90      -3.4768      0.61        1.25    0.037938     0.000     0.000    91.644    23.621     0b111    20190422T103947067004
   80      -3.0912      0.00        0.00    0.032687     0.000     0.000    94.570    23.621     0b111    20190422T103948024099
   70      -2.7050      0.00        0.00    0.027437     0.000     0.000    98.588    23.621     0b111    20190422T103948980233
   60      -2.3175      0.00        0.00    0.022125     0.000     0.000   104.746    23.621     0b111    20190422T103949934975
   50      -1.9312      0.00        0.00    0.016875     0.000     0.000   114.444    23.621     0b111    20190422T103950892590
   40      -1.5463      0.00        0.00    0.011625     0.000     0.000   133.011    23.589     0b111    20190422T103951850442
   30      -1.1600      0.00        0.00    0.006375     0.000     0.000   181.961    23.621     0b111    20190422T103952808744
   20      -0.7737      0.00        0.00    0.001187     0.000     0.000   651.579    23.621     0b111    20190422T103953765159
   10      -0.3880      0.61        1.25    0.000000     0.000     0.000     1.000    23.621     0b111    20190422T103954720996
    0      -0.0025      0.00        0.00    0.000000     0.000     0.000     1.000    23.621     0b111    20190422T103955678170
