Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.066719     0.031     0.063    71.588    24.889    0b1111    20181016T160912665854
  120      -4.7405      0.61        1.25    0.066187     0.000     0.000    71.622    24.889    0b1111    20181016T160913630151
  110      -4.3462      0.00        0.00    0.060375     0.000     0.000    71.988    24.889    0b1111    20181016T160914597810
  100      -3.9504      0.57        1.25    0.054562     0.000     0.000    72.401    24.889    0b1111    20181016T160915564135
   90      -3.5562      0.00        0.00    0.048775     0.031     0.063    72.911    24.889    0b1111    20181016T160916528263
   80      -3.1612      0.00        0.00    0.043000     0.000     0.000    73.517    24.889    0b1111    20181016T160917492946
   70      -2.7662      0.00        0.00    0.037187     0.000     0.000    74.387    24.889    0b1111    20181016T160918453683
   60      -2.3687      0.00        0.00    0.031375     0.000     0.000    75.498    24.889    0b1111    20181016T160919418807
   50      -1.9738      0.00        0.00    0.025594     0.031     0.063    77.118    24.889    0b1111    20181016T160920380314
   40      -1.5800      0.00        0.00    0.019813     0.000     0.000    79.748    24.889    0b1111    20181016T160921342202
   30      -1.1845      0.61        1.25    0.014056     0.019     0.062    84.269    24.889    0b1111    20181016T160922307701
   20      -0.7889      0.37        1.25    0.008313     0.000     0.000    94.902    24.889    0b1111    20181016T160923272794
   10      -0.3950      0.00        0.00    0.002556     0.019     0.063   154.523    24.889    0b1111    20181016T160924238922
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.889    0b1111    20181016T160925202998
