Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.043500     0.000     0.000   109.770    24.572       0b0    20190603T144917680033
  120      -4.6075      0.00        0.00    0.041687     0.000     0.000   110.525    24.540       0b0    20190603T144918635410
  110      -4.2230      0.61        1.25    0.037562     0.000     0.000   112.426    24.572       0b0    20190603T144919592246
  100      -3.8388      0.00        0.00    0.033488     0.025     0.063   114.632    24.540       0b0    20190603T144920551910
   90      -3.4556      0.63        1.25    0.029375     0.000     0.000   117.638    24.540       0b0    20190603T144921507838
   80      -3.0712      0.00        0.00    0.025312     0.000     0.000   121.333    24.540       0b0    20190603T144922465948
   70      -2.6875      0.00        0.00    0.021188     0.000     0.000   126.844    24.572       0b0    20190603T144923421057
   60      -2.3009      0.57        1.25    0.017063     0.000     0.000   134.850    24.540       0b0    20190603T144924381042
   50      -1.9163      0.00        0.00    0.013000     0.000     0.000   147.404    24.509       0b0    20190603T144925340910
   40      -1.5325      0.00        0.00    0.008925     0.025     0.063   171.709    24.540       0b0    20190603T144926296395
   30      -1.1487      0.00        0.00    0.004844     0.031     0.063   237.161    24.540       0b0    20190603T144927252246
   20      -0.7638      0.00        0.00    0.000819     0.019     0.063   932.824    24.509       0b0    20190603T144928212712
   10      -0.3813      0.00        0.00    0.000000     0.000     0.000     1.000    24.509       0b0    20190603T144929172671
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.509       0b0    20190603T144930131291
