Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8025      0.00        0.00    0.049375     0.000     0.000    97.266    23.557       0b0    20181017T101651057269
  120      -4.5275      0.00        0.00    0.046475     0.031     0.063    97.418    23.557       0b0    20181017T101652014793
  110      -4.1497      0.50        1.25    0.042500     0.000     0.000    97.641    23.589       0b0    20181017T101652971018
  100      -3.7725      0.00        0.00    0.038550     0.025     0.063    97.860    23.557       0b0    20181017T101653926262
   90      -3.3963      0.00        0.00    0.034563     0.000     0.000    98.264    23.557       0b0    20181017T101654882848
   80      -3.0188      0.00        0.00    0.030625     0.000     0.000    98.571    23.557       0b0    20181017T101655841305
   70      -2.6412      0.00        0.00    0.026650     0.031     0.063    99.109    23.526       0b0    20181017T101656798554
   60      -2.2625      0.00        0.00    0.022687     0.000     0.000    99.725    23.557       0b0    20181017T101657755938
   50      -1.8851      0.37        1.25    0.018750     0.000     0.000   100.540    23.557       0b0    20181017T101658711511
   40      -1.5087      0.00        0.00    0.014813     0.000     0.000   101.857    23.557       0b0    20181017T101659668656
   30      -1.1315      0.50        1.25    0.010875     0.000     0.000   104.046    23.526       0b0    20181017T101700625279
   20      -0.7538      0.00        0.00    0.006944     0.019     0.063   108.551    23.557       0b0    20181017T101701580461
   10      -0.3775      0.00        0.00    0.003006     0.019     0.063   125.572    23.557       0b0    20181017T101702535717
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.557       0b0    20181017T101703493087
