Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7737      0.00        0.00    0.041638     0.025     0.063   114.650    24.509       0b0    20190412T151505488439
  120      -4.5913      0.00        0.00    0.039687     0.000     0.000   115.685    24.509       0b0    20190412T151506442609
  110      -4.2075      0.00        0.00    0.035625     0.000     0.000   118.105    24.477       0b0    20190412T151507396299
  100      -3.8245      0.61        1.25    0.031625     0.000     0.000   120.933    24.509       0b0    20190412T151508352905
   90      -3.4415      0.50        1.25    0.027562     0.000     0.000   124.862    24.509       0b0    20190412T151509306888
   80      -3.0587      0.00        0.00    0.023562     0.000     0.000   129.814    24.509       0b0    20190412T151510262891
   70      -2.6750      0.00        0.00    0.019500     0.000     0.000   137.179    24.477       0b0    20190412T151511217380
   60      -2.2900      0.00        0.00    0.015438     0.000     0.000   148.340    24.477       0b0    20190412T151512174968
   50      -1.9075      0.00        0.00    0.011438     0.000     0.000   166.776    24.477       0b0    20190412T151513132205
   40      -1.5250      0.00        0.00    0.007437     0.000     0.000   205.042    24.509       0b0    20190412T151514086441
   30      -1.1431      0.62        1.25    0.003438     0.000     0.000   332.545    24.509       0b0    20190412T151515040672
   20      -0.7600      0.00        0.00    0.000000     0.000     0.000     1.000    24.509       0b0    20190412T151515998782
   10      -0.3788      0.00        0.00    0.000000     0.000     0.000     1.000    24.509       0b0    20190412T151516953814
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.509       0b0    20190412T151517908501
