Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7412      0.00        0.00    0.064000     0.000     0.000    74.082    25.777     0b111    20190605T145725402044
  120      -4.4850      0.00        0.00    0.060494     0.019     0.063    74.140    25.745     0b111    20190605T145726363870
  110      -4.1100      0.00        0.00    0.055375     0.000     0.000    74.221    25.777     0b111    20190605T145727323996
  100      -3.7362      0.00        0.00    0.050312     0.000     0.000    74.261    25.777     0b111    20190605T145728284832
   90      -3.3625      0.00        0.00    0.045187     0.000     0.000    74.412    25.777     0b111    20190605T145729240737
   80      -2.9888      0.00        0.00    0.040125     0.000     0.000    74.486    25.808     0b111    20190605T145730200272
   70      -2.6139      0.38        1.25    0.035006     0.019     0.063    74.669    25.777     0b111    20190605T145731157952
   60      -2.2375      0.00        0.00    0.029894     0.029     0.062    74.848    25.777     0b111    20190605T145732118400
   50      -1.8638      0.00        0.00    0.024813     0.000     0.000    75.113    25.777     0b111    20190605T145733077800
   40      -1.4887      0.00        0.00    0.019737     0.025     0.063    75.427    25.777     0b111    20190605T145734038130
   30      -1.1150      0.00        0.00    0.014625     0.000     0.000    76.239    25.745     0b111    20190605T145734998889
   20      -0.7412      0.00        0.00    0.009562     0.000     0.000    77.516    25.777     0b111    20190605T145735959875
   10      -0.3675      0.00        0.00    0.004500     0.000     0.000    81.667    25.777     0b111    20190605T145736914344
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.808     0b111    20190605T145737873319
