Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7225      0.00        0.00    0.081562     0.000     0.000    57.900    23.621    0b1001    20191206T124541186272
  120      -4.7100      0.00        0.00    0.081344     0.031     0.063    57.902    23.621    0b1001    20191206T124542150523
  110      -4.4700      0.00        0.00    0.077187     0.000     0.000    57.911    23.653    0b1001    20191206T124543110381
  100      -4.0625      0.00        0.00    0.070250     0.000     0.000    57.829    23.621    0b1001    20191206T124544071651
   90      -3.6562      0.00        0.00    0.063325     0.025     0.062    57.738    23.653    0b1001    20191206T124545039357
   80      -3.2512      0.00        0.00    0.056437     0.000     0.000    57.608    23.653    0b1001    20191206T124546005212
   70      -2.8450      0.00        0.00    0.049563     0.000     0.000    57.402    23.653    0b1001    20191206T124546972321
   60      -2.4363      0.00        0.00    0.042625     0.000     0.000    57.155    23.653    0b1001    20191206T124547939238
   50      -2.0300      0.00        0.00    0.035744     0.019     0.063    56.793    23.653    0b1001    20191206T124548897137
   40      -1.6225      0.00        0.00    0.028844     0.031     0.063    56.251    23.653    0b1001    20191206T124549852536
   30      -1.2163      0.00        0.00    0.021981     0.029     0.062    55.331    23.653    0b1001    20191206T124550807768
   20      -0.8100      0.00        0.00    0.015125     0.000     0.000    53.554    23.653    0b1001    20191206T124551764254
   10      -0.4037      0.00        0.00    0.008281     0.031     0.063    48.755    23.684    0b1001    20191206T124552723827
    0      -0.0000      0.00        0.00    0.001437     0.000     0.000    -0.000    23.653    0b1001    20191206T124553679561
