Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7962      0.00        0.00    0.070812     0.000     0.000    67.732    23.209    0b1111    20190528T113025371249
  120      -4.7050      0.00        0.00    0.069500     0.000     0.000    67.698    23.240    0b1111    20190528T113026328139
  110      -4.3125      0.00        0.00    0.063813     0.000     0.000    67.581    23.240    0b1111    20190528T113027286877
  100      -3.9200      0.00        0.00    0.058125     0.000     0.000    67.441    23.240    0b1111    20190528T113028246708
   90      -3.5285      0.50        1.25    0.052481     0.029     0.063    67.234    23.240    0b1111    20190528T113029206092
   80      -3.1362      0.00        0.00    0.046812     0.000     0.000    66.996    23.240    0b1111    20190528T113030164577
   70      -2.7437      0.00        0.00    0.041125     0.000     0.000    66.717    23.272    0b1111    20190528T113031123775
   60      -2.3499      0.38        1.25    0.035438     0.000     0.000    66.310    23.272    0b1111    20190528T113032083925
   50      -1.9577      0.50        1.25    0.029750     0.000     0.000    65.807    23.272    0b1111    20190528T113033042429
   40      -1.5663      0.00        0.00    0.024062     0.000     0.000    65.091    23.272    0b1111    20190528T113034001597
   30      -1.1750      0.00        0.00    0.018375     0.000     0.000    63.946    23.272    0b1111    20190528T113034959874
   20      -0.7838      0.00        0.00    0.012750     0.000     0.000    61.471    23.304    0b1111    20190528T113035920821
   10      -0.3925      0.00        0.00    0.007063     0.000     0.000    55.575    23.272    0b1111    20190528T113036877985
    0      -0.0000      0.00        0.00    0.001375     0.000     0.000    -0.000    23.304    0b1111    20190528T113037837078
