Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7888      0.00        0.00    0.078375     0.000     0.000    61.100    23.082    0b1001    20190528T113919451144
  120      -4.7600      0.00        0.00    0.077875     0.000     0.000    61.124    23.082    0b1001    20190528T113920409876
  110      -4.3638      0.00        0.00    0.071250     0.000     0.000    61.246    23.082    0b1001    20190528T113921368317
  100      -3.9675      0.00        0.00    0.064569     0.019     0.063    61.446    23.114    0b1001    20190528T113922326967
   90      -3.5721      0.57        1.25    0.057937     0.000     0.000    61.655    23.114    0b1001    20190528T113923283699
   80      -3.1750      0.00        0.00    0.051312     0.000     0.000    61.876    23.114    0b1001    20190528T113924239936
   70      -2.7775      0.00        0.00    0.044681     0.019     0.063    62.163    23.114    0b1001    20190528T113925197548
   60      -2.3788      0.00        0.00    0.038000     0.000     0.000    62.599    23.114    0b1001    20190528T113926168490
   50      -1.9833      0.61        1.25    0.031400     0.031     0.063    63.161    23.145    0b1001    20190528T113927127039
   40      -1.5873      0.50        1.25    0.024813     0.000     0.000    63.970    23.114    0b1001    20190528T113928085002
   30      -1.1912      0.00        0.00    0.018187     0.000     0.000    65.498    23.114    0b1001    20190528T113929044728
   20      -0.7938      0.00        0.00    0.011625     0.000     0.000    68.280    23.114    0b1001    20190528T113930001852
   10      -0.3975      0.00        0.00    0.005019     0.029     0.063    79.203    23.145    0b1001    20190528T113930958537
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.145    0b1001    20190528T113931916436
