Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7696      0.57        1.25    0.070812     0.000     0.000    67.356    24.096    0b1111    20190410T161255306635
  120      -4.6325      0.00        0.00    0.068750     0.000     0.000    67.382    24.128    0b1111    20190410T161256262521
  110      -4.2450      0.00        0.00    0.063000     0.000     0.000    67.381    24.128    0b1111    20190410T161257217256
  100      -3.8587      0.00        0.00    0.057263     0.025     0.063    67.387    24.128    0b1111    20190410T161258173579
   90      -3.4730      0.61        1.25    0.051562     0.000     0.000    67.355    24.160    0b1111    20190410T161259127599
   80      -3.0863      0.00        0.00    0.045819     0.019     0.063    67.358    24.128    0b1111    20190410T161300083042
   70      -2.7000      0.00        0.00    0.040125     0.000     0.000    67.290    24.128    0b1111    20190410T161301039545
   60      -2.3113      0.00        0.00    0.034375     0.000     0.000    67.236    24.128    0b1111    20190410T161301995430
   50      -1.9250      0.00        0.00    0.028687     0.000     0.000    67.102    24.128    0b1111    20190410T161302953564
   40      -1.5388      0.00        0.00    0.023000     0.000     0.000    66.902    24.160    0b1111    20190410T161303919298
   30      -1.1525      0.00        0.00    0.017313     0.000     0.000    66.570    24.160    0b1111    20190410T161304885030
   20      -0.7661      0.37        1.25    0.011644     0.029     0.063    65.797    24.160    0b1111    20190410T161305852658
   10      -0.3800      0.00        0.00    0.005975     0.031     0.063    63.598    24.160    0b1111    20190410T161306818159
    0      -0.0000      0.00        0.00    0.000312     0.000     0.000    -0.000    24.160    0b1111    20190410T161307785482
