Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.088437     0.000     0.000    53.880    23.304    0b1001    20190521T124247879829
  120      -4.6812      0.00        0.00    0.087000     0.000     0.000    53.807    23.304    0b1001    20190521T124248840551
  110      -4.2900      0.00        0.00    0.080319     0.019     0.063    53.412    23.304    0b1001    20190521T124249802259
  100      -3.8985      0.50        1.25    0.073688     0.000     0.000    52.906    23.335    0b1001    20190521T124250765425
   90      -3.5079      0.57        1.25    0.067044     0.029     0.062    52.322    23.335    0b1001    20190521T124251733656
   80      -3.1175      0.00        0.00    0.060387     0.025     0.063    51.625    23.304    0b1001    20190521T124252697516
   70      -2.7266      0.57        1.25    0.053750     0.000     0.000    50.728    23.335    0b1001    20190521T124253656486
   60      -2.3350      0.00        0.00    0.047125     0.000     0.000    49.549    23.335    0b1001    20190521T124254616964
   50      -1.9450      0.00        0.00    0.040500     0.000     0.000    48.025    23.335    0b1001    20190521T124255575871
   40      -1.5550      0.00        0.00    0.033875     0.000     0.000    45.904    23.367    0b1001    20190521T124256535586
   30      -1.1659      0.57        1.25    0.027256     0.019     0.062    42.775    23.335    0b1001    20190521T124257498189
   20      -0.7754      0.57        1.25    0.020694     0.019     0.063    37.469    23.335    0b1001    20190521T124258456152
   10      -0.3862      0.00        0.00    0.014063     0.000     0.000    27.467    23.367    0b1001    20190521T124259412640
    0      -0.0000      0.00        0.00    0.007437     0.000     0.000    -0.000    23.335    0b1001    20190521T124300373587
