Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8029      0.57        1.25    0.054000     0.000     0.000    88.942    23.748       0b0    20190530T175902040715
  120      -4.7250      0.00        0.00    0.053187     0.000     0.000    88.837    23.748       0b0    20190530T175902995831
  110      -4.3312      0.00        0.00    0.049063     0.000     0.000    88.280    23.748       0b0    20190530T175903958664
  100      -3.9375      0.00        0.00    0.044938     0.000     0.000    87.622    23.748       0b0    20190530T175904914447
   90      -3.5441      0.57        1.25    0.040813     0.000     0.000    86.839    23.748       0b0    20190530T175905872279
   80      -3.1504      0.57        1.25    0.036687     0.000     0.000    85.871    23.748       0b0    20190530T175906825365
   70      -2.7563      0.00        0.00    0.032600     0.031     0.063    84.548    23.748       0b0    20190530T175907781730
   60      -2.3600      0.00        0.00    0.028463     0.031     0.063    82.916    23.748       0b0    20190530T175908738089
   50      -1.9666      0.57        1.25    0.024375     0.000     0.000    80.682    23.748       0b0    20190530T175909690138
   40      -1.5738      0.00        0.00    0.020250     0.000     0.000    77.716    23.716       0b0    20190530T175910648563
   30      -1.1800      0.00        0.00    0.016175     0.025     0.063    72.952    23.748       0b0    20190530T175911603917
   20      -0.7863      0.00        0.00    0.012125     0.000     0.000    64.845    23.716       0b0    20190530T175912559184
   10      -0.3925      0.00        0.00    0.008000     0.000     0.000    49.062    23.748       0b0    20190530T175913514660
    0      -0.0000      0.00        0.00    0.003919     0.029     0.063    -0.000    23.716       0b0    20190530T175914471510
