Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.070000     0.000     0.000    68.143    24.287    0b1001    20190618T151012041063
  120      -4.6300      0.00        0.00    0.067562     0.000     0.000    68.529    24.318    0b1001    20190618T151013010864
  110      -4.2425      0.00        0.00    0.061000     0.000     0.000    69.549    24.318    0b1001    20190618T151013974250
  100      -3.8563      0.00        0.00    0.054438     0.000     0.000    70.838    24.287    0b1001    20190618T151014944824
   90      -3.4705      0.61        1.25    0.047919     0.029     0.063    72.425    24.318    0b1001    20190618T151015915657
   80      -3.0843      0.61        1.25    0.041375     0.000     0.000    74.544    24.318    0b1001    20190618T151016884830
   70      -2.6976      0.37        1.25    0.034844     0.031     0.063    77.421    24.318    0b1001    20190618T151017850809
   60      -2.3100      0.00        0.00    0.028313     0.000     0.000    81.589    24.318    0b1001    20190618T151018811144
   50      -1.9237      0.00        0.00    0.021781     0.031     0.063    88.321    24.318    0b1001    20190618T151019774754
   40      -1.5388      0.00        0.00    0.015250     0.000     0.000   100.902    24.318    0b1001    20190618T151020738623
   30      -1.1525      0.00        0.00    0.008750     0.000     0.000   131.714    24.318    0b1001    20190618T151021703735
   20      -0.7663      0.00        0.00    0.002312     0.000     0.000   331.351    24.350    0b1001    20190618T151022666830
   10      -0.3813      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1001    20190618T151023631704
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1001    20190618T151024598180
