Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.054187     0.000     0.000    87.982    24.445       0b0    20191209T174606563917
  120      -4.6187      0.00        0.00    0.052562     0.000     0.000    87.872    24.445       0b0    20191209T174607531281
  110      -4.2325      0.00        0.00    0.048563     0.000     0.000    87.156    24.477       0b0    20191209T174608492067
  100      -3.8475      0.00        0.00    0.044506     0.019     0.063    86.449    24.477       0b0    20191209T174609452965
   90      -3.4625      0.00        0.00    0.040500     0.000     0.000    85.494    24.477       0b0    20191209T174610410950
   80      -3.0775      0.00        0.00    0.036500     0.000     0.000    84.315    24.445       0b0    20191209T174611378821
   70      -2.6925      0.00        0.00    0.032500     0.000     0.000    82.846    24.477       0b0    20191209T174612347916
   60      -2.3050      0.00        0.00    0.028437     0.000     0.000    81.055    24.445       0b0    20191209T174613306865
   50      -1.9200      0.00        0.00    0.024438     0.000     0.000    78.568    24.445       0b0    20191209T174614263388
   40      -1.5350      0.00        0.00    0.020456     0.029     0.063    75.038    24.445       0b0    20191209T174615220121
   30      -1.1500      0.00        0.00    0.016488     0.025     0.063    69.750    24.445       0b0    20191209T174616176984
   20      -0.7650      0.00        0.00    0.012531     0.031     0.063    61.047    24.445       0b0    20191209T174617136795
   10      -0.3800      0.00        0.00    0.008544     0.029     0.063    44.477    24.413       0b0    20191209T174618096072
    0      -0.0000      0.00        0.00    0.004562     0.000     0.000    -0.000    24.413       0b0    20191209T174619057184
