Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7625      0.00        0.00    0.067312     0.000     0.000    70.752    23.748     0b111    20190618T134333746523
  120      -4.5624      0.37        1.25    0.064500     0.000     0.000    70.734    23.779     0b111    20190618T134334713420
  110      -4.1812      0.00        0.00    0.059194     0.019     0.063    70.637    23.779     0b111    20190618T134335682025
  100      -3.8013      0.00        0.00    0.053919     0.029     0.063    70.500    23.811     0b111    20190618T134336645765
   90      -3.4212      0.00        0.00    0.048625     0.000     0.000    70.360    23.779     0b111    20190618T134337611335
   80      -3.0400      0.00        0.00    0.043325     0.025     0.063    70.167    23.779     0b111    20190618T134338574879
   70      -2.6588      0.00        0.00    0.038062     0.000     0.000    69.852    23.811     0b111    20190618T134339539778
   60      -2.2763      0.00        0.00    0.032750     0.000     0.000    69.504    23.811     0b111    20190618T134340501946
   50      -1.8962      0.00        0.00    0.027500     0.000     0.000    68.955    23.779     0b111    20190618T134341466904
   40      -1.5175      0.00        0.00    0.022206     0.029     0.062    68.337    23.779     0b111    20190618T134342431661
   30      -1.1384      0.57        1.25    0.016950     0.025     0.063    67.161    23.779     0b111    20190618T134343396377
   20      -0.7575      0.00        0.00    0.011750     0.000     0.000    64.468    23.811     0b111    20190618T134344361148
   10      -0.3788      0.00        0.00    0.006463     0.031     0.063    58.607    23.811     0b111    20190618T134345327243
    0      -0.0000      0.00        0.00    0.001206     0.029     0.063    -0.000    23.811     0b111    20190618T134346291595
