Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.056437     0.000     0.000    84.629    24.572       0b0    20190528T164743602705
  120      -4.5548      0.50        1.25    0.054062     0.000     0.000    84.250    24.540       0b0    20190528T164744561100
  110      -4.1737      0.00        0.00    0.050062     0.000     0.000    83.371    24.572       0b0    20190528T164745520455
  100      -3.7950      0.00        0.00    0.046062     0.000     0.000    82.388    24.572       0b0    20190528T164746478320
   90      -3.4163      0.00        0.00    0.042063     0.000     0.000    81.218    24.572       0b0    20190528T164747437530
   80      -3.0362      0.00        0.00    0.038062     0.000     0.000    79.770    24.572       0b0    20190528T164748397045
   70      -2.6574      0.38        1.25    0.034063     0.000     0.000    78.015    24.572       0b0    20190528T164749355022
   60      -2.2750      0.00        0.00    0.030062     0.000     0.000    75.676    24.572       0b0    20190528T164750311999
   50      -1.8962      0.00        0.00    0.026062     0.000     0.000    72.758    24.572       0b0    20190528T164751269997
   40      -1.5162      0.00        0.00    0.022063     0.000     0.000    68.725    24.572       0b0    20190528T164752228584
   30      -1.1375      0.00        0.00    0.018100     0.031     0.062    62.845    24.572       0b0    20190528T164753188708
   20      -0.7575      0.00        0.00    0.014144     0.029     0.062    53.557    24.509       0b0    20190528T164754145696
   10      -0.3788      0.00        0.00    0.010181     0.019     0.063    37.201    24.509       0b0    20190528T164755105894
    0      -0.0000      0.00        0.00    0.006187     0.000     0.000    -0.000    24.540       0b0    20190528T164756065670
