Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7863      0.00        0.00    0.073375     0.000     0.000    65.230    24.192    0b1111    20190618T150241300551
  120      -4.5275      0.00        0.00    0.069600     0.031     0.063    65.050    24.192    0b1111    20190618T150242265907
  110      -4.1487      0.00        0.00    0.064125     0.000     0.000    64.698    24.223    0b1111    20190618T150243230821
  100      -3.7720      0.61        1.25    0.058688     0.000     0.000    64.273    24.223    0b1111    20190618T150244201019
   90      -3.3950      0.00        0.00    0.053187     0.000     0.000    63.831    24.192    0b1111    20190618T150245167749
   80      -3.0170      0.61        1.25    0.047750     0.000     0.000    63.183    24.223    0b1111    20190618T150246134965
   70      -2.6388      0.00        0.00    0.042300     0.025     0.063    62.382    24.255    0b1111    20190618T150247096691
   60      -2.2587      0.00        0.00    0.036813     0.000     0.000    61.358    24.223    0b1111    20190618T150248063550
   50      -1.8813      0.00        0.00    0.031338     0.031     0.063    60.032    24.223    0b1111    20190618T150249030043
   40      -1.5041      0.57        1.25    0.025875     0.000     0.000    58.130    24.255    0b1111    20190618T150249993295
   30      -1.1269      0.62        1.25    0.020438     0.000     0.000    55.138    24.255    0b1111    20190618T150250957384
   20      -0.7500      0.00        0.00    0.015063     0.000     0.000    49.793    24.223    0b1111    20190618T150251922022
   10      -0.3725      0.00        0.00    0.009619     0.019     0.063    38.726    24.255    0b1111    20190618T150252887362
    0      -0.0000      0.00        0.00    0.004162     0.031     0.063    -0.000    24.223    0b1111    20190618T150253855223
