Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24400     4.37667     22.63792      31.07166     30.02536    0b1111111111111111    20181030T164332326167
 2.24405     4.37833     22.63792      31.07166     29.99366    0b1111111111111111    20181030T164332746355
 2.24405     4.37667     22.66963      31.07166     30.02536    0b1111111111111111    20181030T164333165134
 2.24409     4.37833     22.63792      31.07166     30.05707    0b1111111111111111    20181030T164333584476
 2.24409     4.37833     22.66963      31.07166     30.05707    0b1111111111111111    20181030T164334002624
 2.24405     4.37667     22.70133      31.07166     30.02536    0b1111111111111111    20181030T164334422083
 2.24405     4.37750     22.70133      31.07166     30.02536    0b1111111111111111    20181030T164334840485
 2.24405     4.37917     23.11351      31.10336     30.05707    0b1111111111111111    20181030T164335259351
 2.24452     4.37583     24.44515      31.10336     30.05707    0b1111111111111111    20181030T164335679095
 2.24508     4.37750     25.99873      31.07166     30.05707    0b1111111111111111    20181030T164336097531
 2.24545     4.38000     27.74255      31.10336     30.05707    0b1111111111111111    20181030T164336516092
 2.24606     4.37917     29.54978      31.10336     30.08878    0b1111111111111111    20181030T164336935907
 2.24658     4.38000     31.48383      31.07166     30.05707    0b1111111111111111    20181030T164337355166
 2.24705     4.38167     33.29106      31.10336     30.05707    0b1111111111111111    20181030T164337774893
 2.24752     4.38417     35.03488      31.10336     30.08878    0b1111111111111111    20181030T164338193676
 2.24798     4.38167     36.84211      31.10336     30.08878    0b1111111111111111    20181030T164338611365
 2.24841     4.38417     38.36398      31.10336     30.08878    0b1111111111111111    20181030T164339029519
 2.24892     4.38333     39.98098      31.10336     30.08878    0b1111111111111111    20181030T164339449533
 2.24934     4.38417     41.40774      31.13507     30.08878    0b1111111111111111    20181030T164339868602
 2.24958     4.38583     42.77108      31.10336     30.08878    0b1111111111111111    20181030T164340287434
 2.25009     4.38583     43.97590      31.10336     30.08878    0b1111111111111111    20181030T164340706273
 2.25037     4.38583     45.24413      31.10336     30.08878    0b1111111111111111    20181030T164341125213
 2.25066     4.38667     46.54407      31.10336     30.12048    0b1111111111111111    20181030T164341543708
 2.25113     4.38833     47.97083      31.13507     30.08878    0b1111111111111111    20181030T164341961491
 2.25136     4.38917     49.27077      31.13507     30.08878    0b1111111111111111    20181030T164342380209
 2.25155     4.39000     50.41218      31.13507     30.08878    0b1111111111111111    20181030T164342798946
 2.25192     4.38833     51.36335      31.10336     30.08878    0b1111111111111111    20181030T164343220000
 2.25225     4.38667     52.40964      31.13507     30.08878    0b1111111111111111    20181030T164343639472
 2.25253     4.38917     53.29740      31.10336     30.08878    0b1111111111111111    20181030T164344057806
 2.25281     4.39083     54.12175      31.10336     30.08878    0b1111111111111111    20181030T164344476452
 2.25305     4.39333     54.88269      31.13507     30.12048    0b1111111111111111    20181030T164344895320
 2.25319     4.39333     55.64363      31.13507     30.12048    0b1111111111111111    20181030T164345314041
 2.25342     4.39333     56.43627      31.13507     30.12048    0b1111111111111111    20181030T164345732899
 2.25370     4.39167     57.13380      31.13507     30.15219    0b1111111111111111    20181030T164346151384
 2.25375     4.39333     57.76791      31.13507     30.12048    0b1111111111111111    20181030T164346569769
 2.25394     4.39250     58.43373      31.16677     30.12048    0b1111111111111111    20181030T164346989806
 2.25403     4.39500     59.09956      31.13507     30.12048    0b1111111111111111    20181030T164347408484
 2.25417     4.39417     59.63855      31.16677     30.15219    0b1111111111111111    20181030T164347829398
 2.25441     4.39583     60.27267      31.13507     30.12048    0b1111111111111111    20181030T164348247472
 2.25445     4.39500     60.77996      31.13507     30.12048    0b1111111111111111    20181030T164348666018
 2.25464     4.39417     61.38237      31.13507     30.15219    0b1111111111111111    20181030T164349084782
 2.25492     4.39667     61.88966      31.16677     30.08878    0b1111111111111111    20181030T164349503475
 2.25502     4.39500     62.42866      31.16677     30.15219    0b1111111111111111    20181030T164349923361
 2.25525     4.39500     62.84084      31.16677     30.15219    0b1111111111111111    20181030T164350342106
 2.25539     4.39583     63.44325      31.16677     30.12048    0b1111111111111111    20181030T164350760944
 2.25553     4.39750     63.95054      31.13507     30.15219    0b1111111111111111    20181030T164351180536
 2.25581     4.39750     64.42613      31.16677     30.15219    0b1111111111111111    20181030T164351599931
 2.25586     4.39667     64.83830      31.16677     30.15219    0b1111111111111111    20181030T164352018454
 2.25609     4.39917     65.37730      31.16677     30.15219    0b1111111111111111    20181030T164352437675
 0.52950     1.05667     65.78947      31.16677     30.15219    0b1111111111111111    20181030T164352857049
 0.00000    -0.05167     66.26506      31.16677     30.18389    0b1111111111111111    20181030T164353275847
