Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.069125     0.000     0.000    69.078    24.572    0b1111    20190624T131432348672
  120      -4.5550      0.00        0.00    0.065875     0.000     0.000    69.146    24.572    0b1111    20190624T131433312926
  110      -4.1745      0.61        1.25    0.060300     0.025     0.063    69.229    24.572    0b1111    20190624T131434279798
  100      -3.7950      0.00        0.00    0.054688     0.000     0.000    69.394    24.572    0b1111    20190624T131435249246
   90      -3.4160      0.50        1.25    0.049125     0.000     0.000    69.537    24.604    0b1111    20190624T131436218598
   80      -3.0362      0.00        0.00    0.043562     0.000     0.000    69.699    24.604    0b1111    20190624T131437187842
   70      -2.6562      0.00        0.00    0.038000     0.000     0.000    69.901    24.604    0b1111    20190624T131438157254
   60      -2.2738      0.00        0.00    0.032375     0.000     0.000    70.232    24.572    0b1111    20190624T131439124845
   50      -1.8941      0.57        1.25    0.026812     0.000     0.000    70.643    24.572    0b1111    20190624T131440095672
   40      -1.5150      0.00        0.00    0.021250     0.000     0.000    71.294    24.604    0b1111    20190624T131441058692
   30      -1.1350      0.00        0.00    0.015694     0.019     0.063    72.322    24.572    0b1111    20190624T131442026250
   20      -0.7550      0.00        0.00    0.010188     0.000     0.000    74.110    24.572    0b1111    20190624T131442988640
   10      -0.3763      0.00        0.00    0.004625     0.000     0.000    81.351    24.572    0b1111    20190624T131443955497
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.604    0b1111    20190624T131444925163
