Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.068500     0.000     0.000    69.927    24.509     0b111    20190618T145514723928
  120      -4.5274      0.37        1.25    0.064937     0.000     0.000    69.719    24.509     0b111    20190618T145515686879
  110      -4.1487      0.00        0.00    0.059875     0.000     0.000    69.290    24.540     0b111    20190618T145516649615
  100      -3.7716      0.57        1.25    0.054775     0.031     0.063    68.857    24.540     0b111    20190618T145517615747
   90      -3.3950      0.00        0.00    0.049688     0.000     0.000    68.327    24.540     0b111    20190618T145518577730
   80      -3.0174      0.38        1.25    0.044625     0.000     0.000    67.616    24.540     0b111    20190618T145519544611
   70      -2.6388      0.00        0.00    0.039563     0.000     0.000    66.698    24.572     0b111    20190618T145520507580
   60      -2.2587      0.00        0.00    0.034438     0.000     0.000    65.590    24.540     0b111    20190618T145521474922
   50      -1.8813      0.00        0.00    0.029388     0.025     0.062    64.015    24.572     0b111    20190618T145522440651
   40      -1.5043      0.61        1.25    0.024313     0.000     0.000    61.871    24.572     0b111    20190618T145523409433
   30      -1.1267      0.61        1.25    0.019262     0.025     0.063    58.494    24.540     0b111    20190618T145524376650
   20      -0.7500      0.00        0.00    0.014250     0.000     0.000    52.632    24.540     0b111    20190618T145525347365
   10      -0.3725      0.00        0.00    0.009187     0.000     0.000    40.544    24.572     0b111    20190618T145526315891
    0      -0.0000      0.00        0.00    0.004125     0.000     0.000    -0.000    24.540     0b111    20190618T145527281253
