Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7625      0.00        0.00    0.080500     0.000     0.000    59.161    24.667    0b1001    20190606T170533601290
  120      -4.7509      0.57        1.25    0.080312     0.000     0.000    59.155    24.699    0b1001    20190606T170534563079
  110      -4.5063      0.00        0.00    0.076125     0.000     0.000    59.195    24.699    0b1001    20190606T170535522738
  100      -4.0960      0.50        1.25    0.069187     0.000     0.000    59.201    24.699    0b1001    20190606T170536480468
   90      -3.6863      0.00        0.00    0.062250     0.000     0.000    59.217    24.699    0b1001    20190606T170537438955
   80      -3.2775      0.00        0.00    0.055313     0.000     0.000    59.254    24.731    0b1001    20190606T170538398931
   70      -2.8675      0.00        0.00    0.048381     0.019     0.063    59.269    24.731    0b1001    20190606T170539356552
   60      -2.4550      0.00        0.00    0.041425     0.025     0.063    59.264    24.731    0b1001    20190606T170540313341
   50      -2.0439      0.37        1.25    0.034450     0.025     0.063    59.329    24.731    0b1001    20190606T170541269142
   40      -1.6336      0.37        1.25    0.027500     0.000     0.000    59.405    24.699    0b1001    20190606T170542226505
   30      -1.2225      0.00        0.00    0.020563     0.000     0.000    59.453    24.699    0b1001    20190606T170543184940
   20      -0.8125      0.00        0.00    0.013669     0.029     0.062    59.442    24.699    0b1001    20190606T170544141738
   10      -0.4025      0.00        0.00    0.006750     0.000     0.000    59.630    24.731    0b1001    20190606T170545098076
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.699    0b1001    20190606T170546058770
