Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7399      0.37        1.25    0.077813     0.000     0.000    60.914    23.874    0b1111    20190524T144251578823
  120      -4.4363      0.00        0.00    0.073313     0.000     0.000    60.512    23.906    0b1111    20190524T144252538835
  110      -4.0650      0.00        0.00    0.067875     0.000     0.000    59.890    23.906    0b1111    20190524T144253494231
  100      -3.6951      0.37        1.25    0.062375     0.000     0.000    59.240    23.906    0b1111    20190524T144254451175
   90      -3.3263      0.00        0.00    0.056937     0.000     0.000    58.419    23.938    0b1111    20190524T144255409126
   80      -2.9561      0.38        1.25    0.051500     0.000     0.000    57.400    23.906    0b1111    20190524T144256367986
   70      -2.5863      0.00        0.00    0.046012     0.025     0.063    56.208    23.906    0b1111    20190524T144257323615
   60      -2.2126      0.38        1.25    0.040531     0.031     0.063    54.591    23.906    0b1111    20190524T144258280739
   50      -1.8425      0.00        0.00    0.035063     0.000     0.000    52.549    23.938    0b1111    20190524T144259240581
   40      -1.4725      0.00        0.00    0.029625     0.000     0.000    49.705    23.906    0b1111    20190524T144300200712
   30      -1.1025      0.00        0.00    0.024169     0.029     0.063    45.617    23.938    0b1111    20190524T144301157317
   20      -0.7313      0.00        0.00    0.018750     0.000     0.000    39.000    23.906    0b1111    20190524T144302116319
   10      -0.3613      0.00        0.00    0.013281     0.031     0.062    27.200    23.938    0b1111    20190524T144303073788
    0      -0.0000      0.00        0.00    0.007812     0.000     0.000    -0.000    23.906    0b1111    20190524T144304032739
