Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.057125     0.000     0.000    83.457    23.684    0b1111    20191209T172941825141
  120      -4.6825      0.00        0.00    0.055950     0.025     0.063    83.691    23.716    0b1111    20191209T172942784106
  110      -4.2912      0.00        0.00    0.050637     0.025     0.063    84.745    23.716    0b1111    20191209T172943744094
  100      -3.9013      0.00        0.00    0.045312     0.000     0.000    86.097    23.716    0b1111    20191209T172944701288
   90      -3.5112      0.00        0.00    0.039938     0.000     0.000    87.919    23.716    0b1111    20191209T172945657062
   80      -3.1212      0.00        0.00    0.034563     0.000     0.000    90.307    23.716    0b1111    20191209T172946614894
   70      -2.7310      0.50        1.25    0.029187     0.000     0.000    93.567    23.716    0b1111    20191209T172947573527
   60      -2.3375      0.00        0.00    0.023688     0.000     0.000    98.681    23.716    0b1111    20191209T172948527971
   50      -1.9475      0.00        0.00    0.018200     0.025     0.062   107.005    23.716    0b1111    20191209T172949485623
   40      -1.5563      0.00        0.00    0.012688     0.000     0.000   122.660    23.716    0b1111    20191209T172950447083
   30      -1.1663      0.00        0.00    0.007125     0.000     0.000   163.684    23.748    0b1111    20191209T172951405468
   20      -0.7750      0.00        0.00    0.001531     0.031     0.063   506.122    23.716    0b1111    20191209T172952363033
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    23.716    0b1111    20191209T172953320558
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.716    0b1111    20191209T172954278422
