Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7625      0.00        0.00    0.071438     0.000     0.000    66.667    24.065    0b1111    20190524T161719148871
  120      -4.5500      0.00        0.00    0.068206     0.029     0.063    66.709    24.065    0b1111    20190524T161720112709
  110      -4.1699      0.37        1.25    0.062625     0.000     0.000    66.585    24.065    0b1111    20190524T161721074825
  100      -3.7913      0.00        0.00    0.057063     0.000     0.000    66.440    24.065    0b1111    20190524T161722034163
   90      -3.4125      0.00        0.00    0.051494     0.019     0.063    66.270    24.065    0b1111    20190524T161722994631
   80      -3.0325      0.00        0.00    0.045938     0.000     0.000    66.014    24.096    0b1111    20190524T161723954422
   70      -2.6537      0.00        0.00    0.040375     0.000     0.000    65.728    24.065    0b1111    20190524T161724911836
   60      -2.2713      0.00        0.00    0.034769     0.029     0.063    65.324    24.096    0b1111    20190524T161725871856
   50      -1.8925      0.00        0.00    0.029250     0.000     0.000    64.701    24.096    0b1111    20190524T161726831729
   40      -1.5137      0.00        0.00    0.023688     0.000     0.000    63.905    24.096    0b1111    20190524T161727792055
   30      -1.1337      0.00        0.00    0.018125     0.000     0.000    62.552    24.096    0b1111    20190524T161728751292
   20      -0.7550      0.00        0.00    0.012631     0.019     0.063    59.772    24.096    0b1111    20190524T161729710563
   10      -0.3750      0.00        0.00    0.007113     0.025     0.063    52.724    24.096    0b1111    20190524T161730671178
    0      -0.0000      0.00        0.00    0.001562     0.000     0.000    -0.000    24.096    0b1111    20190524T161731630651
