Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7761      0.37        1.25    0.072500     0.000     0.000    65.878    29.138     0b111    20190610T130939845977
  120      -4.4991      0.57        1.25    0.068687     0.000     0.000    65.501    29.138     0b111    20190610T130940805157
  110      -4.1226      0.37        1.25    0.063562     0.000     0.000    64.859    29.169     0b111    20190610T130941764196
  100      -3.7484      0.57        1.25    0.058437     0.000     0.000    64.143    29.138     0b111    20190610T130942722762
   90      -3.3738      0.00        0.00    0.053312     0.000     0.000    63.283    29.169     0b111    20190610T130943681290
   80      -2.9988      0.00        0.00    0.048188     0.000     0.000    62.231    29.169     0b111    20190610T130944643377
   70      -2.6234      0.57        1.25    0.043063     0.000     0.000    60.920    29.169     0b111    20190610T130945596760
   60      -2.2458      0.61        1.25    0.037900     0.031     0.062    59.255    29.169     0b111    20190610T130946556741
   50      -1.8700      0.00        0.00    0.032756     0.019     0.063    57.088    29.169     0b111    20190610T130947517943
   40      -1.4950      0.00        0.00    0.027650     0.031     0.062    54.069    29.169     0b111    20190610T130948477840
   30      -1.1200      0.00        0.00    0.022537     0.031     0.063    49.695    29.169     0b111    20190610T130949433202
   20      -0.7450      0.00        0.00    0.017444     0.019     0.063    42.709    29.169     0b111    20190610T130950393555
   10      -0.3700      0.00        0.00    0.012325     0.025     0.063    30.020    29.169     0b111    20190610T130951350925
    0      -0.0000      0.00        0.00    0.007231     0.029     0.062    -0.000    29.201     0b111    20190610T130952310521
