Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8013      0.00        0.00    0.044012     0.025     0.063   109.088    28.725       0b0    20190610T105224481884
  120      -4.6640      0.50        1.25    0.042563     0.000     0.000   109.580    28.757       0b0    20190610T105225442512
  110      -4.2739      0.38        1.25    0.038519     0.029     0.063   110.956    28.725       0b0    20190610T105226401103
  100      -3.8853      0.50        1.25    0.034500     0.000     0.000   112.616    28.725       0b0    20190610T105227361553
   90      -3.4975      0.00        0.00    0.030450     0.025     0.063   114.860    28.725       0b0    20190610T105228320581
   80      -3.1088      0.00        0.00    0.026438     0.000     0.000   117.589    28.725       0b0    20190610T105229279558
   70      -2.7200      0.00        0.00    0.022388     0.025     0.063   121.496    28.725       0b0    20190610T105230241147
   60      -2.3287      0.00        0.00    0.018375     0.000     0.000   126.735    28.757       0b0    20190610T105231200666
   50      -1.9400      0.00        0.00    0.014325     0.025     0.063   135.428    28.725       0b0    20190610T105232160515
   40      -1.5515      0.50        1.25    0.010313     0.000     0.000   150.448    28.725       0b0    20190610T105233121935
   30      -1.1638      0.00        0.00    0.006313     0.000     0.000   184.356    28.725       0b0    20190610T105234082498
   20      -0.7749      0.37        1.25    0.002375     0.000     0.000   326.263    28.725       0b0    20190610T105235040818
   10      -0.3862      0.00        0.00    0.000000     0.000     0.000     1.000    28.725       0b0    20190610T105236000337
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    28.694       0b0    20190610T105236964717
