Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7850      0.00        0.00    0.078562     0.000     0.000    60.907    30.469    0b1001    20190611T124749255448
  120      -4.7622      0.50        1.25    0.078187     0.000     0.000    60.908    30.501    0b1001    20190611T124750214307
  110      -4.3668      0.61        1.25    0.071506     0.019     0.063    61.068    30.501    0b1001    20190611T124751173568
  100      -3.9700      0.00        0.00    0.064875     0.000     0.000    61.195    30.501    0b1001    20190611T124752138052
   90      -3.5737      0.00        0.00    0.058194     0.019     0.063    61.411    30.533    0b1001    20190611T124753098415
   80      -3.1775      0.00        0.00    0.051562     0.000     0.000    61.624    30.533    0b1001    20190611T124754058122
   70      -2.7800      0.00        0.00    0.044888     0.025     0.063    61.933    30.533    0b1001    20190611T124755016011
   60      -2.3813      0.00        0.00    0.038206     0.029     0.063    62.326    30.533    0b1001    20190611T124755976730
   50      -1.9850      0.00        0.00    0.031563     0.000     0.000    62.891    30.501    0b1001    20190611T124756934981
   40      -1.5875      0.00        0.00    0.024894     0.029     0.063    63.771    30.533    0b1001    20190611T124757893685
   30      -1.1900      0.00        0.00    0.018250     0.000     0.000    65.205    30.533    0b1001    20190611T124758847207
   20      -0.7933      0.61        1.25    0.011625     0.000     0.000    68.237    30.501    0b1001    20190611T124759806169
   10      -0.3956      0.62        1.25    0.004950     0.025     0.063    79.924    30.533    0b1001    20190611T124800763807
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    30.533    0b1001    20190611T124801721751
