Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7525      0.00        0.00    0.071375     0.000     0.000    66.585    23.653    0b1001    20190412T161401408920
  120      -4.6688      0.00        0.00    0.069900     0.031     0.063    66.792    23.653    0b1001    20190412T161402366639
  110      -4.2788      0.00        0.00    0.063194     0.019     0.063    67.708    23.653    0b1001    20190412T161403324875
  100      -3.8906      0.62        1.25    0.056563     0.000     0.000    68.785    23.653    0b1001    20190412T161404283626
   90      -3.5025      0.00        0.00    0.049875     0.000     0.000    70.226    23.684    0b1001    20190412T161405240446
   80      -3.1138      0.00        0.00    0.043231     0.029     0.062    72.025    23.716    0b1001    20190412T161406197045
   70      -2.7260      0.50        1.25    0.036575     0.025     0.063    74.532    23.716    0b1001    20190412T161407154527
   60      -2.3341      0.57        1.25    0.029881     0.019     0.062    78.113    23.716    0b1001    20190412T161408110051
   50      -1.9450      0.00        0.00    0.023250     0.000     0.000    83.656    23.684    0b1001    20190412T161409064533
   40      -1.5550      0.00        0.00    0.016625     0.000     0.000    93.534    23.716    0b1001    20190412T161410018607
   30      -1.1657      0.61        1.25    0.010000     0.000     0.000   116.575    23.716    0b1001    20190412T161410973967
   20      -0.7768      0.61        1.25    0.003438     0.000     0.000   225.964    23.716    0b1001    20190412T161411928336
   10      -0.3875      0.00        0.00    0.000000     0.000     0.000     1.000    23.748    0b1001    20190412T161412882308
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.748    0b1001    20190412T161413836295
