Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7638      0.00        0.00    0.058494     0.019     0.063    81.440    29.740    0b1111    20190611T105646153055
  120      -4.5725      0.00        0.00    0.055631     0.019     0.063    82.193    29.740    0b1111    20190611T105647109280
  110      -4.1900      0.00        0.00    0.049969     0.031     0.063    83.852    29.740    0b1111    20190611T105648066971
  100      -3.8088      0.00        0.00    0.044312     0.000     0.000    85.952    29.740    0b1111    20190611T105649023505
   90      -3.4275      0.00        0.00    0.038663     0.031     0.063    88.652    29.772    0b1111    20190611T105649980577
   80      -3.0463      0.00        0.00    0.033000     0.000     0.000    92.311    29.772    0b1111    20190611T105650937981
   70      -2.6650      0.00        0.00    0.027375     0.000     0.000    97.352    29.803    0b1111    20190611T105651893965
   60      -2.2805      0.61        1.25    0.021688     0.000     0.000   105.153    29.803    0b1111    20190611T105652849917
   50      -1.8988      0.00        0.00    0.016044     0.029     0.063   118.348    29.772    0b1111    20190611T105653807766
   40      -1.5175      0.00        0.00    0.010375     0.000     0.000   146.265    29.772    0b1111    20190611T105654765664
   30      -1.1363      0.00        0.00    0.004750     0.000     0.000   239.211    29.772    0b1111    20190611T105655723632
   20      -0.7546      0.57        1.25    0.000000     0.000     0.000     1.000    29.772    0b1111    20190611T105656679972
   10      -0.3738      0.00        0.00    0.000000     0.000     0.000     1.000    29.772    0b1111    20190611T105657637902
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    29.772    0b1111    20190611T105658597857
