Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7625      0.00        0.00    0.068881     0.019     0.063    69.141    23.621     0b111    20190411T100919512608
  120      -4.4488      0.00        0.00    0.064625     0.000     0.000    68.839    23.621     0b111    20190411T100920467229
  110      -4.0775      0.00        0.00    0.059562     0.000     0.000    68.458    23.621     0b111    20190411T100921421576
  100      -3.7074      0.37        1.25    0.054500     0.000     0.000    68.025    23.621     0b111    20190411T100922376519
   90      -3.3363      0.00        0.00    0.049500     0.000     0.000    67.399    23.621     0b111    20190411T100923332499
   80      -2.9651      0.38        1.25    0.044438     0.000     0.000    66.726    23.621     0b111    20190411T100924287486
   70      -2.5947      0.50        1.25    0.039438     0.000     0.000    65.794    23.653     0b111    20190411T100925244970
   60      -2.2213      0.00        0.00    0.034375     0.000     0.000    64.618    23.653     0b111    20190411T100926200954
   50      -1.8500      0.00        0.00    0.029325     0.025     0.063    63.086    23.621     0b111    20190411T100927154940
   40      -1.4788      0.00        0.00    0.024313     0.000     0.000    60.823    23.653     0b111    20190411T100928111089
   30      -1.1086      0.38        1.25    0.019313     0.000     0.000    57.405    23.653     0b111    20190411T100929070535
   20      -0.7362      0.00        0.00    0.014313     0.000     0.000    51.441    23.653     0b111    20190411T100930024894
   10      -0.3663      0.00        0.00    0.009312     0.000     0.000    39.329    23.621     0b111    20190411T100930979919
    0      -0.0000      0.00        0.00    0.004312     0.000     0.000    -0.000    23.621     0b111    20190411T100931934026
