Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.039687     0.000     0.000   120.094    24.223       0b0    20190624T120049719291
  120      -4.6125      0.00        0.00    0.038062     0.000     0.000   121.182    24.223       0b0    20190624T120050685154
  110      -4.2270      0.61        1.25    0.033962     0.031     0.063   124.461    24.255       0b0    20190624T120051646512
  100      -3.8425      0.00        0.00    0.029875     0.000     0.000   128.619    24.223       0b0    20190624T120052610790
   90      -3.4588      0.00        0.00    0.025812     0.000     0.000   133.995    24.255       0b0    20190624T120053574752
   80      -3.0749      0.38        1.25    0.021750     0.000     0.000   141.374    24.223       0b0    20190624T120054543840
   70      -2.6900      0.00        0.00    0.017663     0.031     0.063   152.300    24.255       0b0    20190624T120055508228
   60      -2.3038      0.00        0.00    0.013563     0.000     0.000   169.862    24.223       0b0    20190624T120056473106
   50      -1.9199      0.37        1.25    0.009500     0.000     0.000   202.092    24.223       0b0    20190624T120057438055
   40      -1.5350      0.00        0.00    0.005437     0.000     0.000   282.299    24.192       0b0    20190624T120058406934
   30      -1.1513      0.00        0.00    0.001375     0.000     0.000   837.273    24.223       0b0    20190624T120059372921
   20      -0.7671      0.57        1.25    0.000000     0.000     0.000     1.000    24.192       0b0    20190624T120100331069
   10      -0.3834      0.57        1.25    0.000000     0.000     0.000     1.000    24.223       0b0    20190624T120101294883
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.192       0b0    20190624T120102259283
