Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.071850     0.031     0.062    66.423    24.065    0b1001    20181005T172351680600
  120      -4.5537      0.00        0.00    0.068119     0.019     0.063    66.850    24.065    0b1001    20181005T172352735053
  110      -4.1725      0.00        0.00    0.061625     0.000     0.000    67.708    24.096    0b1001    20181005T172353787292
  100      -3.7938      0.00        0.00    0.055188     0.000     0.000    68.743    24.096    0b1001    20181005T172354840432
   90      -3.4138      0.00        0.00    0.048750     0.000     0.000    70.026    24.096    0b1001    20181005T172355889799
   80      -3.0340      0.50        1.25    0.042312     0.000     0.000    71.705    24.128    0b1001    20181005T172356940739
   70      -2.6537      0.00        0.00    0.035875     0.000     0.000    73.972    24.096    0b1001    20181005T172357990466
   60      -2.2723      0.50        1.25    0.029375     0.000     0.000    77.353    24.096    0b1001    20181005T172359039456
   50      -1.8925      0.00        0.00    0.022987     0.025     0.063    82.327    24.096    0b1001    20181005T172400094668
   40      -1.5140      0.50        1.25    0.016563     0.000     0.000    91.411    24.096    0b1001    20181005T172401146336
   30      -1.1350      0.00        0.00    0.010169     0.029     0.063   111.616    24.096    0b1001    20181005T172402197526
   20      -0.7560      0.50        1.25    0.003812     0.000     0.000   198.295    24.096    0b1001    20181005T172403247620
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    24.128    0b1001    20181005T172404298827
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.128    0b1001    20181005T172405350524
