Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7718      0.61        1.25    0.045750     0.000     0.000   104.301    24.731       0b0    20190529T125659012619
  120      -4.7361      0.37        1.25    0.045375     0.000     0.000   104.377    24.731       0b0    20190529T125659971816
  110      -4.3400      0.00        0.00    0.041256     0.019     0.063   105.196    24.731       0b0    20190529T125700932171
  100      -3.9440      0.50        1.25    0.037125     0.000     0.000   106.236    24.699       0b0    20190529T125701890781
   90      -3.5487      0.00        0.00    0.033000     0.000     0.000   107.538    24.699       0b0    20190529T125702850526
   80      -3.1537      0.00        0.00    0.028875     0.000     0.000   109.221    24.699       0b0    20190529T125703812808
   70      -2.7575      0.00        0.00    0.024750     0.000     0.000   111.414    24.731       0b0    20190529T125704770848
   60      -2.3599      0.37        1.25    0.020563     0.000     0.000   114.766    24.699       0b0    20190529T125705729890
   50      -1.9650      0.00        0.00    0.016437     0.000     0.000   119.544    24.731       0b0    20190529T125706693639
   40      -1.5712      0.00        0.00    0.012313     0.000     0.000   127.614    24.699       0b0    20190529T125707657876
   30      -1.1775      0.00        0.00    0.008175     0.025     0.063   144.037    24.699       0b0    20190529T125708629611
   20      -0.7825      0.00        0.00    0.004062     0.000     0.000   192.615    24.731       0b0    20190529T125709595198
   10      -0.3887      0.00        0.00    0.000000     0.000     0.000     1.000    24.699       0b0    20190529T125710563698
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.699       0b0    20190529T125711532336
