Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.078200     0.025     0.063    61.221    23.874    0b1001    20190410T105738867640
  120      -4.6754      0.57        1.25    0.076256     0.019     0.062    61.311    23.874    0b1001    20190410T105739822607
  110      -4.2840      0.50        1.25    0.069675     0.025     0.062    61.485    23.906    0b1001    20190410T105740776952
  100      -3.8943      0.61        1.25    0.063063     0.000     0.000    61.752    23.874    0b1001    20190410T105741732812
   90      -3.5048      0.50        1.25    0.056500     0.000     0.000    62.031    23.906    0b1001    20190410T105742688173
   80      -3.1146      0.57        1.25    0.049919     0.029     0.063    62.394    23.906    0b1001    20190410T105743642996
   70      -2.7237      0.00        0.00    0.043325     0.025     0.063    62.868    23.874    0b1001    20190410T105744597863
   60      -2.3325      0.00        0.00    0.036750     0.000     0.000    63.469    23.874    0b1001    20190410T105745553086
   50      -1.9425      0.00        0.00    0.030187     0.000     0.000    64.348    23.906    0b1001    20190410T105746509467
   40      -1.5538      0.00        0.00    0.023625     0.000     0.000    65.767    23.938    0b1001    20190410T105747463969
   30      -1.1638      0.00        0.00    0.017063     0.000     0.000    68.205    23.906    0b1001    20190410T105748421415
   20      -0.7750      0.00        0.00    0.010563     0.000     0.000    73.373    23.906    0b1001    20190410T105749378526
   10      -0.3850      0.00        0.00    0.004000     0.000     0.000    96.250    23.906    0b1001    20190410T105750333261
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.938    0b1001    20190410T105751291305
