Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7726      0.37        1.25    0.052125     0.000     0.000    91.561    24.540       0b0    20190528T143449428053
  120      -4.7400      0.00        0.00    0.051763     0.025     0.063    91.572    24.540       0b0    20190528T143450396143
  110      -4.3462      0.00        0.00    0.047625     0.000     0.000    91.260    24.540       0b0    20190528T143451358969
  100      -3.9513      0.00        0.00    0.043500     0.000     0.000    90.833    24.540       0b0    20190528T143452316747
   90      -3.5562      0.00        0.00    0.039325     0.025     0.063    90.432    24.540       0b0    20190528T143453277330
   80      -3.1612      0.00        0.00    0.035187     0.000     0.000    89.840    24.540       0b0    20190528T143454236215
   70      -2.7651      0.37        1.25    0.031050     0.025     0.063    89.054    24.540       0b0    20190528T143455194786
   60      -2.3675      0.00        0.00    0.026875     0.000     0.000    88.093    24.540       0b0    20190528T143456156071
   50      -1.9728      0.50        1.25    0.022750     0.000     0.000    86.714    24.540       0b0    20190528T143457117014
   40      -1.5775      0.00        0.00    0.018606     0.029     0.062    84.783    24.540       0b0    20190528T143458074988
   30      -1.1825      0.00        0.00    0.014438     0.000     0.000    81.905    24.509       0b0    20190528T143459033640
   20      -0.7863      0.00        0.00    0.010350     0.031     0.063    75.966    24.540       0b0    20190528T143459992927
   10      -0.3912      0.00        0.00    0.006187     0.000     0.000    63.232    24.540       0b0    20190528T143500952489
    0      -0.0000      0.00        0.00    0.002063     0.000     0.000    -0.000    24.540       0b0    20190528T143501911935
