Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.049688     0.000     0.000    95.950    29.994       0b0    20190612T132142154761
  120      -4.6311      0.38        1.25    0.048244     0.019     0.063    95.994    29.962       0b0    20190612T132143113788
  110      -4.2450      0.00        0.00    0.044150     0.031     0.063    96.149    29.962       0b0    20190612T132144072722
  100      -3.8598      0.50        1.25    0.040063     0.000     0.000    96.343    29.994       0b0    20190612T132145032371
   90      -3.4750      0.00        0.00    0.036000     0.000     0.000    96.528    29.962       0b0    20190612T132145993069
   80      -3.0888      0.00        0.00    0.031938     0.000     0.000    96.712    29.994       0b0    20190612T132146951427
   70      -2.7025      0.00        0.00    0.027875     0.000     0.000    96.951    29.994       0b0    20190612T132147909083
   60      -2.3149      0.37        1.25    0.023750     0.000     0.000    97.468    29.962       0b0    20190612T132148867074
   50      -1.9286      0.37        1.25    0.019688     0.000     0.000    97.962    29.962       0b0    20190612T132149826143
   40      -1.5425      0.00        0.00    0.015625     0.000     0.000    98.720    29.962       0b0    20190612T132150784764
   30      -1.1562      0.00        0.00    0.011531     0.031     0.063   100.271    29.962       0b0    20190612T132151745674
   20      -0.7687      0.00        0.00    0.007500     0.000     0.000   102.500    29.962       0b0    20190612T132152705009
   10      -0.3832      0.61        1.25    0.003438     0.000     0.000   111.491    29.962       0b0    20190612T132153664380
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    29.962       0b0    20190612T132154621860
