Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7812      0.00        0.00    0.057000     0.000     0.000    83.882    24.192       0b0    20190603T124849925301
  120      -4.6025      0.00        0.00    0.055125     0.000     0.000    83.492    24.223       0b0    20190603T124850883097
  110      -4.2176      0.37        1.25    0.051125     0.000     0.000    82.496    24.192       0b0    20190603T124851839667
  100      -3.8339      0.37        1.25    0.047125     0.000     0.000    81.355    24.192       0b0    20190603T124852799179
   90      -3.4513      0.00        0.00    0.043119     0.019     0.063    80.041    24.192       0b0    20190603T124853759776
   80      -3.0675      0.00        0.00    0.039119     0.019     0.063    78.415    24.160       0b0    20190603T124854719115
   70      -2.6830      0.61        1.25    0.035119     0.019     0.063    76.398    24.160       0b0    20190603T124855677542
   60      -2.2969      0.62        1.25    0.031062     0.000     0.000    73.944    24.160       0b0    20190603T124856645522
   50      -1.9125      0.00        0.00    0.027062     0.000     0.000    70.670    24.160       0b0    20190603T124857617590
   40      -1.5285      0.50        1.25    0.023062     0.000     0.000    66.276    24.160       0b0    20190603T124858584390
   30      -1.1447      0.50        1.25    0.019094     0.031     0.062    59.954    24.160       0b0    20190603T124859548315
   20      -0.7600      0.00        0.00    0.015125     0.000     0.000    50.248    24.160       0b0    20190603T124900517712
   10      -0.3763      0.00        0.00    0.011150     0.031     0.063    33.744    24.160       0b0    20190603T124901485160
    0      -0.0000      0.00        0.00    0.007138     0.025     0.063    -0.000    24.128       0b0    20190603T124902453425
